Frame number,2892
First frame,1
Point frequency,30
Analog frequency,30

Time,M000,,,M001,,,M002,,,M003,,,M004,,,M005,,,M006,,,M007,,,M008,,,M009,,,M010,,,M011,,,M012,,,M013,,,M014,,,M015,,,M016,,,M017,,,M018,,,M019,,,M020,,,M021,,,M022,,,M023,,,M024,,,M025,,,M026,,,M027,,,M028,,,M029,,,M030,,,M031,,,M032,,,M033,,,M034,,,M035,,,M036,,,M037,,,M038,,,M039,,,M040,,,M041,,,M042,,,M043,,,M044,,,M045,,,M046,,,M047,,,M048,,,M049,,,M050,,,M051,,,M052,,,M053,,,M054,,,M055,,,M056,,,M057,,,M058,,,M059,,,M060,,,M061,,,M062,,,M063,,,M064,,,M065,,,M066,,,M067,,,M068,,,M069,,,M070,,,M071,,
4.63333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.154,357.759,2446.06,301.682,408.474,2300.58,250.822,616.116,2577.05,129.831,571.197,2469.83,9.27362,310.811,2244.22,138.814,626.259,2220.45,172.142,423.833,2649.21,0,0,0,400.504,617.42,2565.89,455.132,606.553,2397.95,503.818,590.469,2260.44,512.657,608.871,2164.38,584.673,547.288,2106.42,0,0,0,0,0,0,0,0,0,262.414,338.922,2679.06,214.742,236.043,2490.4,166.056,209.961,2383.46,120.267,195.181,2282.61,169.968,220.248,2211.9,0,0,0,93.4607,227.783,2198.72,0,0,0,0,0,0,252.127,568.444,1577.82,0,0,0,0,0,0,263.574,559.895,1781.84,241.694,580.181,1876.31,226.479,581.195,2211.61,0,0,0,79.985,274.876,2218.13,78.536,292.554,1875.44,68.248,318.636,1739.67,62.5969,336.169,1577.67,0,0,0,0,0,0,9.85322,386.304,1383.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.644,359.498,2437.8,310.232,409.778,2294.06,271.978,618.434,2569.66,145.77,574.675,2468.09,16.5186,313.13,2246.24,147.798,627.853,2219.87,193.442,427.456,2646.89,0,0,0,420.935,618.579,2554.01,473.534,606.263,2386.36,522.366,588.295,2249.29,531.929,605.683,2153.36,602.061,543.811,2094.82,0,0,0,0,0,0,0,0,0,284.294,341.965,2674.13,230.247,238.361,2487.36,177.358,210.25,2382.45,123.6,192.717,2284.5,166.201,216.916,2208.72,0,0,0,89.2586,222.712,2202.05,0,0,0,256.039,524.829,1363.08,256.618,567.574,1577.53,0,0,0,0,0,0,270.529,559.46,1781.69,248.504,580.036,1875.88,234.159,581.775,2209.44,0,0,0,86.6504,276.76,2218.57,78.9707,294.727,1876.02,67.0888,321.244,1740.54,61.7275,337.618,1578.54,0,0,0,0,0,0,9.56342,386.449,1384.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.685,359.643,2431.14,318.636,410.792,2288.12,291.394,621.043,2562.85,160.694,577.283,2466.35,23.9085,315.013,2248.27,155.478,629.447,2219.29,213.438,430.789,2644.29,0,0,0,439.338,619.594,2543.29,490.198,605.393,2376.07,539.029,585.977,2239.43,549.317,602.495,2143.08,618.145,539.609,2083.81,0,0,0,0,0,0,0,0,0,305.015,345.442,2668.77,0,0,0,189.24,210.395,2381.29,128.527,190.254,2286.96,164.027,213.438,2207.12,0,0,0,86.3606,217.495,2206.83,0,0,0,0,0,0,260.965,567.719,1577.38,0,0,0,0,0,0,277.339,559.17,1781.69,255.169,579.746,1875.73,241.404,582.644,2207.7,0,0,0,93.3158,278.353,2219.29,78.9707,296.466,1876.75,65.0602,323.852,1741.41,59.8438,339.212,1579.7,0,0,0,0,0,0,9.12872,386.594,1384.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.73333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.133,360.512,2425.05,326.171,411.807,2283.34,308.493,623.216,2557.2,174.025,579.746,2464.75,30.574,317.332,2250.59,163.013,630.896,2218.71,231.406,433.687,2641.82,0,0,0,0,0,0,504.833,604.814,2366.95,552.36,583.658,2229.87,561.923,600.032,2133.37,630.026,535.262,2073.96,0,0,0,0,0,0,0,0,0,322.983,348.775,2664.43,260.241,237.202,2482,0,0,0,135.192,188.225,2289.71,0,0,0,0,0,0,86.3606,213.003,2212.34,0,0,0,0,0,0,263.719,567.574,1576.95,0,0,0,0,0,0,281.976,558.446,1780.53,260.241,579.891,1875.15,248.214,583.513,2205.96,0,0,0,0,0,0,78.536,298.35,1877.91,62.7418,326.026,1742.86,57.5254,340.371,1581.44,0,0,0,0,0,0,8.69402,386.449,1385.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.76667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383.841,361.236,2420.56,334.575,412.676,2280.88,322.693,625.245,2552.71,185.907,581.92,2463.88,36.6598,319.94,2252.91,170.403,632.2,2218.71,246.475,436.585,2640.08,0,0,0,470.491,623.506,2528.22,515.555,605.104,2358.98,561.489,583.079,2221.61,570.617,598.148,2124.82,639.59,533.233,2067.87,0,0,0,0,0,0,0,0,0,338.342,351.818,2661.09,272.847,239.81,2480.69,210.685,211.41,2380.57,142.582,186.776,2292.32,166.49,207.352,2209.87,0,0,0,89.4035,209.236,2217.12,0,0,0,0,0,0,264.588,567.574,1576.08,0,0,0,0,0,0,283.715,558.446,1779.52,262.849,580.76,1874.14,254.735,584.093,2204.8,0,0,0,101.43,280.382,2221.9,78.1013,299.944,1879.36,60.4234,327.909,1744.45,55.4968,341.095,1583.18,0,0,0,0,0,0,8.11442,386.304,1386.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.535,362.106,2416.94,339.936,412.966,2277.4,335.009,627.273,2549.52,196.34,583.513,2463.45,42.3109,321.824,2255.23,176.923,633.504,2219.44,260.096,438.468,2638.92,0,0,0,480.489,624.086,2521.12,523.959,605.683,2352.31,567.719,583.079,2214.51,575.689,597.134,2117.57,645.386,532.219,2061.93,0,0,0,0,0,0,0,0,0,351.963,353.847,2658.49,284.005,240.679,2480.26,220.393,211.699,2381.15,150.841,185.762,2294.21,172.286,206.628,2211.03,0,0,0,95.0546,207.063,2220.31,0,0,0,0,0,0,264.733,568.154,1575.79,0,0,0,0,0,0,284.439,559.46,1779.23,264.733,581.92,1873.85,260.676,584.528,2204.51,0,0,0,106.212,282.121,2223.21,78.1013,301.393,1880.95,58.8295,329.648,1746.34,54.0478,341.53,1585.35,0,0,0,0,0,0,8.40422,385.869,1387.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.504,362.83,2414.47,345.877,414.125,2276.09,344.863,628.433,2547.78,204.889,584.528,2464.03,47.6722,323.417,2257.69,182.574,634.808,2220.74,271.398,439.772,2638.49,0,0,0,489.763,624.955,2516.77,530.335,606.698,2347.24,571.052,584.238,2208.86,577.283,596.989,2111.49,647.704,532.074,2057,0,0,0,0,0,0,0,0,0,363.7,355.44,2656.75,293.713,241.114,2479.97,229.377,211.699,2381.58,159.39,185.327,2295.22,180.546,207.063,2211.76,0,0,0,103.024,206.628,2221.32,0,0,0,0,0,0,264.443,569.313,1575.79,0,0,0,0,0,0,284.729,560.764,1779.23,266.327,583.369,1874.14,265.892,585.397,2204.95,0,0,0,110.994,283.57,2224.94,78.8258,302.842,1882.83,57.9601,331.097,1748.51,53.0335,341.965,1587.67,0,0,0,0,0,0,8.69402,385.725,1388.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.86667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.17,363.41,2413.02,350.804,415.139,2275.22,352.832,629.302,2546.91,211.989,585.252,2464.9,52.7437,324.722,2259.58,187.356,635.967,2221.9,280.672,440.642,2638.49,0,0,0,497.298,625.969,2513.73,534.537,607.712,2343.33,573.37,585.252,2204.8,578.732,597.279,2107.28,648.864,531.639,2053.38,0,0,0,0,0,0,0,0,0,373.118,356.455,2655.73,302.552,241.694,2479.82,237.926,211.989,2381.73,168.954,185.762,2294.79,191.268,209.236,2211.61,0,0,0,112.877,207.497,2220.45,0,0,0,0,0,0,263.719,570.038,1575.65,0,0,0,0,0,0,284.294,562.068,1779.23,267.196,584.962,1874.14,270.529,586.411,2205.38,0,0,0,115.341,285.019,2226.25,79.6952,304.291,1884.43,57.5254,332.256,1750.25,52.1641,342.254,1589.56,0,0,0,0,0,0,8.83892,385.145,1389.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.821,364.134,2412.16,355.296,416.009,2274.79,359.353,630.026,2546.04,218.075,585.687,2465.62,57.2356,325.881,2260.88,191.268,638.72,2223.06,288.207,441.366,2638.34,0,0,0,503.239,626.694,2511.27,538.884,608.291,2340.72,576.268,585.832,2201.62,580.905,598.148,2104.68,650.602,532.798,2049.47,0,0,0,0,0,0,0,0,0,380.943,357.469,2655.3,0,0,0,0,0,0,179.821,187.501,2293.19,204.309,213.293,2210.74,0,0,0,124.904,210.25,2218.13,0,0,0,0,0,0,262.994,570.762,1575.65,0,0,0,0,0,0,283.715,563.372,1779.09,267.776,586.556,1874,274.441,587.281,2205.82,0,0,0,119.833,286.178,2227.12,80.9993,305.45,1885.59,57.5254,332.981,1751.7,51.8743,342.11,1591.15,0,0,0,0,0,0,9.12872,384.276,1390.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.93333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417.748,364.714,2411.43,359.208,416.733,2274.21,364.714,630.461,2545.46,223.146,585.977,2466.06,61.003,326.605,2261.89,195.036,638.141,2223.64,294.292,441.801,2638.2,0,0,0,0,0,0,543.086,608.581,2339.42,579.311,585.977,2199.88,583.513,599.018,2103.23,652.486,533.088,2047.15,0,0,0,0,0,0,0,0,0,387.174,358.338,2654.72,318.201,243.288,2479.53,0,0,0,190.979,190.544,2290.29,217.93,219.669,2208.43,0,0,0,138.38,214.887,2214.22,0,0,0,0,0,0,262.27,571.052,1575.36,0,0,0,0,0,0,282.99,564.242,1778.94,268.21,587.716,1873.85,277.919,588.295,2206.11,0,0,0,123.745,287.047,2227.55,82.3034,306.174,1886.46,57.8152,333.705,1752.71,51.7294,341.965,1592.31,0,0,0,0,0,0,9.27362,383.551,1391.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.96667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.805,365.583,2411,362.541,417.603,2273.78,368.771,630.606,2545.46,226.914,586.122,2466.2,64.3357,327.04,2262.62,197.934,638.576,2224.22,298.929,441.946,2638.05,0,0,0,512.223,626.984,2509.09,546.564,609.306,2338.98,582.064,586.267,2199.15,586.122,600.177,2102.65,654.08,533.668,2045.85,0,0,0,0,0,0,0,0,0,391.955,358.628,2654.28,324.287,244.157,2478.66,263.139,216.771,2379.12,201.846,194.746,2286.38,0,0,0,0,0,0,152.87,221.697,2209.29,0,0,0,0,0,0,261.545,571.632,1575.07,0,0,0,0,0,0,282.411,565.111,1778.8,268.645,588.73,1873.71,280.527,588.73,2205.96,0,0,0,127.078,287.917,2227.84,83.1728,306.754,1887.18,57.6703,334.14,1753.58,51.2947,341.965,1593.32,0,0,0,0,0,0,9.27362,382.971,1392.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425.427,366.308,2410.71,365.583,418.327,2273.63,372.104,630.896,2545.75,230.102,586.122,2466.49,67.0888,327.475,2263.34,200.977,638.865,2224.65,302.697,441.946,2638.2,0,0,0,515.41,627.853,2509.38,549.172,610.465,2338.84,583.658,587.136,2198.57,587.136,601.336,2102.21,654.804,534.392,2045.41,0,0,0,0,0,0,0,0,0,395.868,358.628,2653.85,330.083,245.171,2477.22,0,0,0,212.859,200.252,2281.6,243.143,233,2204.8,0,0,0,168.519,230.971,2203.21,0,0,0,0,0,0,261.11,572.066,1574.92,0,0,0,0,0,0,281.976,565.691,1778.36,269.08,589.599,1873.42,283.425,589.309,2206.11,0,0,0,130.265,288.496,2227.99,83.6075,307.044,1887.91,57.5254,334.575,1754.31,50.86,341.82,1594.34,0,0,0,0,0,0,9.12872,382.537,1392.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.03333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.47,367.032,2410.56,368.047,418.907,2273.63,374.567,631.186,2546.33,232.565,586.267,2466.93,69.2623,327.909,2263.92,203.585,639.3,2225.09,305.74,441.946,2638.34,0,0,0,517.874,628.867,2509.67,550.621,611.479,2338.69,584.238,588.15,2198.28,587.281,602.351,2101.92,654.949,535.407,2044.83,0,0,0,0,0,0,0,0,0,398.911,358.628,2653.56,335.299,246.765,2475.62,278.064,224.161,2374.05,224.161,206.918,2276.82,259.806,243.432,2202.77,0,0,0,184.313,241.404,2197.85,0,0,0,0,0,0,260.531,572.356,1574.92,0,0,0,0,0,0,281.396,566.125,1778.36,269.515,590.034,1873.42,285.888,589.599,2206.4,0,0,0,132.584,289.076,2228.42,84.1871,307.334,1888.49,57.5254,334.865,1755.18,50.7151,341.82,1595.06,0,0,0,0,0,0,9.27362,381.957,1393.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.06667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.933,368.481,2410.27,370.22,419.486,2273.78,376.306,631.331,2546.62,234.304,586.267,2467.22,71.2909,328.344,2264.36,205.614,639.59,2225.52,308.058,441.801,2638.63,0,0,0,519.468,629.882,2509.96,551.635,612.349,2338.55,584.238,588.585,2198.14,586.701,602.93,2101.78,653.5,535.841,2044.11,0,0,0,0,0,0,0,0,0,401.519,358.773,2653.41,340.371,248.359,2474.03,291.974,225.03,2376.36,235.028,213.583,2272.47,275.311,254.155,2201.76,0,0,0,199.383,251.112,2193.36,0,0,0,254.88,518.888,1360.03,260.096,572.646,1574.78,0,0,0,0,0,0,281.107,566.85,1778.65,269.659,590.614,1873.42,287.772,589.889,2206.54,0,0,0,134.467,289.366,2228.57,85.0565,307.768,1888.92,57.9601,335.154,1755.61,50.86,341.965,1595.64,0,0,0,0,0,0,9.56342,381.812,1393.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.107,369.061,2410.42,372.104,420.066,2273.92,377.61,631.331,2547.2,236.043,586.556,2467.8,72.8848,328.634,2264.5,207.207,640.025,2225.96,309.797,441.656,2638.78,0,0,0,0,0,0,552.215,613.218,2338.69,583.079,588.875,2197.7,584.673,603.51,2101.34,650.313,536.276,2042.66,0,0,0,0,0,0,0,0,0,403.547,358.773,2653.27,345.008,249.953,2472.72,289.076,230.102,2368.83,246.041,220.104,2268.99,290.09,265.168,2202.48,0,0,0,214.308,261.835,2189.44,0,0,0,0,0,0,259.372,573.226,1574.63,0,0,0,0,0,0,280.092,567.574,1778.22,269.515,591.193,1873.42,289.366,590.324,2206.98,0,0,0,136.351,289.945,2228.71,0,0,0,58.6846,335.589,1755.9,51.4396,342.11,1595.93,0,0,0,0,0,0,9.70832,381.812,1393.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.13333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.701,370.22,2410.13,373.553,421.08,2273.92,378.48,631.62,2547.49,237.057,586.556,2467.94,74.3338,328.924,2264.36,208.222,640.459,2226.1,310.956,441.656,2638.78,0,0,0,0,0,0,551.925,614.232,2338.4,581.195,589.744,2197.12,581.92,604.379,2100.91,646.4,536.711,2041.36,0,0,0,0,0,0,0,0,0,404.996,359.063,2653.12,0,0,0,295.452,232.71,2368.4,255.749,225.61,2266.39,303.131,274.731,2204.66,0,0,0,227.638,270.674,2187.27,0,0,0,255.025,524.829,1360.9,258.357,573.805,1574.34,0,0,0,0,0,0,278.788,568.444,1777.93,268.935,592.207,1872.98,290.38,590.758,2206.83,0,0,0,137.945,290.38,2228.57,87.0851,308.348,1889.21,59.8438,335.734,1755.76,52.1641,342.254,1595.79,0,0,0,0,0,0,9.85322,381.957,1393.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.16667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.86,371.235,2409.98,374.857,422.095,2273.78,378.624,632.055,2547.93,237.492,586.556,2468.09,75.9278,328.924,2263.92,208.946,640.894,2226.1,311.681,441.511,2638.78,0,0,0,0,0,0,551.201,615.392,2338.4,579.022,590.324,2196.98,579.311,605.104,2100.91,642.923,536.566,2041.07,0,0,0,0,0,0,0,0,0,406.011,359.353,2652.83,353.702,250.533,2472,298.929,234.449,2367.67,263.284,230.247,2264.94,313.274,282.266,2207.99,0,0,0,238.506,277.484,2186.69,0,0,0,0,0,0,257.343,574.53,1573.76,0,0,0,0,0,0,277.484,569.168,1777.49,268.355,593.077,1872.69,291.25,591.483,2206.69,0,0,0,139.539,290.815,2228.13,88.3892,308.493,1888.78,60.8581,335.879,1755.47,52.7437,342.544,1595.5,0,0,0,0,0,0,9.99812,381.957,1393.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.729,372.249,2409.98,376.016,422.819,2273.78,378.19,632.345,2548.65,237.492,586.556,2468.23,77.2319,328.924,2263.34,209.236,641.184,2226.1,312.115,441.366,2638.63,0,0,0,525.843,623.216,2508.08,550.042,616.696,2338.98,576.703,590.758,2197.27,576.993,605.249,2101.34,638.865,535.407,2041.07,0,0,0,0,0,0,0,0,0,406.59,359.498,2652.83,355.44,251.112,2471.27,0,0,0,268.935,233.869,2264.07,321.389,287.627,2211.61,0,0,0,246.765,284.149,2186.55,0,0,0,0,0,0,256.329,575.399,1573.47,0,0,0,0,0,0,276.325,570.472,1777.2,267.631,594.091,1872.4,291.684,592.207,2206.69,0,0,0,141.278,291.105,2227.55,89.5484,309.072,1888.49,61.5826,336.169,1755.18,53.0335,342.689,1595.35,0,0,0,0,0,0,9.85322,382.102,1393.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.23333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.454,373.263,2410.27,376.741,424.123,2274.07,377.61,632.78,2549.38,237.202,586.701,2468.52,78.536,328.779,2263.2,209.236,641.618,2226.25,312.115,441.366,2638.92,0,0,0,521.786,636.547,2513.73,548.593,617.71,2339.56,573.515,590.614,2197.27,572.501,605.249,2101.34,632.78,534.827,2039.91,0,0,0,0,0,0,0,0,0,406.88,359.787,2652.98,356.31,251.692,2471.13,304.001,236.043,2368.4,272.413,236.767,2263.78,325.446,292.409,2214.22,0,0,0,252.416,288.641,2186.84,0,0,0,0,0,0,255.749,575.834,1573.33,0,0,0,0,0,0,275.6,570.762,1777.06,267.196,594.961,1872.26,291.829,593.077,2206.69,0,0,0,142.727,291.25,2227.26,90.5627,309.362,1888.34,62.3071,336.314,1755.03,53.4682,342.834,1595.35,0,0,0,0,0,0,9.99812,382.102,1393.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.26667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.889,374.133,2410.85,377.61,424.558,2274.5,377.031,633.359,2550.1,236.912,587.136,2468.67,79.2605,328.634,2263.2,209.381,641.908,2226.25,311.681,441.801,2639.21,0,0,0,521.206,637.851,2514.6,546.564,618.434,2339.85,569.168,591.048,2197.12,566.125,605.828,2101.05,624.955,535.551,2038.02,0,0,0,0,0,0,0,0,0,406.735,360.367,2653.27,356.889,252.706,2471.13,0,0,0,274.296,238.506,2263.63,327.33,294.582,2215.67,0,0,0,254.445,291.394,2187.27,0,0,0,0,0,0,255.459,576.124,1573.18,0,0,0,0,0,0,275.89,571.342,1777.2,267.051,595.25,1872.11,292.264,593.512,2206.83,0,0,0,143.596,291.394,2227.12,0,0,0,62.7418,336.314,1755.03,53.9029,342.834,1595.35,0,0,0,0,0,0,10.143,382.247,1393.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.889,375.002,2411.58,377.9,424.993,2275.08,376.016,633.939,2550.68,236.477,587.281,2468.67,79.6952,329.069,2263.2,210.105,642.053,2226.1,311.101,442.236,2639.65,0,0,0,520.482,639.155,2515.76,544.101,619.883,2340.14,564.097,592.063,2196.98,559.315,606.987,2100.91,615.971,535.841,2036.72,0,0,0,0,0,0,0,0,0,406.156,361.092,2653.85,0,0,0,0,0,0,274.731,239.375,2263.49,327.33,295.886,2215.38,0,0,0,254.735,292.119,2186.84,0,0,0,0,0,0,255.314,576.558,1572.89,0,0,0,0,0,0,275.311,570.907,1776.62,267.196,594.961,1871.97,292.843,593.656,2206.83,0,0,0,144.176,291.684,2227.41,94.6199,311.97,1886.6,63.1765,336.024,1755.18,54.0478,342.689,1595.5,0,0,0,0,0,0,10.143,381.667,1393.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
