Frame number,766
First frame,150
Point frequency,30
Analog frequency,30

Time,M000,,,M001,,,M002,,,M003,,,M004,,,M005,,,M006,,,M007,,,M008,,,M009,,,M010,,,M011,,,M012,,,M013,,,M014,,,M015,,,M016,,,M017,,,M018,,,M019,,,M020,,,M021,,,M022,,,M023,,,M024,,,M025,,,M026,,,M027,,,M028,,,M029,,,M030,,,M031,,,M032,,,M033,,,M034,,,M035,,,M036,,,M037,,,M038,,,M039,,,M040,,,M041,,,M042,,,M043,,,M044,,,M045,,,M046,,,M047,,,M048,,,M049,,,M050,,,M051,,,M052,,,M053,,,M054,,,M055,,,M056,,,M057,,,M058,,,M059,,,M060,,,M061,,,M062,,,M063,,,M064,,,M065,,,M066,,,M067,,,M068,,,M069,,,M070,,,M071,,
7.46667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-328.344,473.969,2502.57,-300.813,529.176,2348.4,0,0,0,-580.76,588.44,2430.85,-511.498,358.338,2203.64,-475.853,693.493,2212.19,-579.166,432.672,2602.41,0,0,0,-466.869,705.23,2648.05,-415.574,769.71,2480.69,-394.998,798.69,2340.57,-406.3,837.813,2257.55,-356.165,802.458,2163.51,0,0,0,0,0,0,0,0,0,-488.604,377.755,2667.03,-413.545,278.933,2477.65,0,0,0,-420.356,187.501,2263.34,-354.281,201.991,2202.05,0,0,0,-392.1,170.837,2187.85,0,0,0,-252.127,621.332,1365.4,-323.128,661.18,1565.36,0,0,0,0,0,0,-342.544,655.674,1762.57,-361.092,677.844,1864.87,-377.031,668.86,2213.21,0,0,0,-432.962,341.095,2185.39,-631.91,376.886,1632.59,-566.705,384.276,1732.72,-627.128,397.462,1579.7,0,0,0,0,0,0,-734.355,432.817,1412.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-306.609,477.302,2507.06,-279.658,532.364,2352.46,-553.664,641.474,2589.37,-559.315,592.642,2435.05,-491.936,361.526,2206.54,-454.697,696.97,2217.7,-557.287,437.889,2608.06,0,0,0,0,0,0,-391.376,773.768,2482.58,-371.524,801.299,2342.17,-382.682,840.277,2259.58,-332.691,804.342,2164.67,0,0,0,0,0,0,0,0,0,-467.159,383.551,2673.27,0,0,0,0,0,0,-408.184,199.673,2265.81,-342.11,214.597,2204.51,0,0,0,-381.088,186.197,2188.72,0,0,0,-252.416,622.781,1364.96,-317.187,664.223,1566.81,0,0,0,0,0,0,0,0,0,-344.138,679.293,1869.21,-356.165,672.337,2218.57,0,0,0,-413.111,344.863,2188.43,-622.202,375.871,1636.5,-539.754,383.841,1734.6,-609.016,395.723,1584.48,0,0,0,0,0,0,-725.371,430.209,1422.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.53333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-286.178,480.779,2512.57,-260.096,535.986,2357.96,-531.349,646.98,2595.02,-538.449,597.859,2440.41,-473.824,366.743,2211.9,-433.542,701.897,2221.61,-536.131,442.67,2615.02,0,0,0,-420.211,713.924,2657.76,-367.467,776.81,2486.78,-347.616,802.893,2345.65,-358.628,841.291,2263.05,-309.652,804.486,2168.29,0,0,0,0,0,0,0,0,0,-445.568,388.912,2680.95,-382.102,294.292,2488.52,-385.869,252.271,2375.06,-396.737,213.873,2269.43,-331.677,229.232,2207.7,0,0,0,-371.235,202.571,2191.33,0,0,0,-252.561,623.506,1364.67,-314.579,665.382,1567.53,0,0,0,0,0,0,-322.113,661.76,1767.49,-332.836,681.901,1871.24,-334.865,676.829,2222.05,0,0,0,-395.143,349.789,2194.8,-586.846,377.465,1640.27,-506.137,380.363,1735.91,-584.818,390.651,1590.72,0,0,0,0,0,0,-710.011,425.862,1435.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.56667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-267.486,484.691,2516.77,-241.839,539.898,2362.31,-509.904,652.486,2600.38,-518.019,604.379,2445.19,-458.32,371.959,2216.97,-413.98,707.548,2223.93,-516.425,449.191,2620.38,0,0,0,-397.317,718.85,2662.11,-344.863,780.288,2490.98,-325.301,804.197,2349.7,-335.299,841.726,2266.53,-287.482,802.458,2172.2,0,0,0,0,0,0,0,0,0,-425.717,394.274,2687.03,0,0,0,-370.945,262.704,2377.96,-384.855,227.783,2272.33,-321.389,244.012,2210.31,0,0,0,-361.092,218.365,2193.65,0,0,0,-252.416,623.796,1364.24,-309.072,668.86,1567.97,0,0,0,0,0,0,-313.999,665.092,1768.07,-321.534,685.668,1871.82,-315.593,681.756,2223.78,0,0,0,-379.349,354.136,2201.04,-550.476,371.379,1647.23,-464.985,371.814,1736.63,-552.215,384.276,1596.66,0,0,0,0,0,0,-686.103,421.515,1447.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-249.229,488.459,2518.37,-224.74,543.521,2363.61,-488.314,658.717,2603.57,-498.457,610.9,2448.09,-444.554,376.306,2218.13,-396.592,712.33,2225.23,-497.443,455.856,2623.56,0,0,0,-373.843,724.646,2665.01,-321.968,784.78,2493.73,-303.276,806.08,2352.02,-311.825,841.871,2268.56,-264.588,799.27,2175.68,0,0,0,0,0,0,0,0,0,-407.025,399.78,2690.22,0,0,0,-355.006,274.006,2379.84,-371.814,241.259,2273.05,-309.217,259.806,2211.03,0,0,0,-348.92,234.014,2193.94,0,0,0,-251.547,623.651,1363.95,-303.131,670.743,1567.97,0,0,0,0,0,0,-303.566,668.135,1768.51,-308.927,689.146,1872.4,-298.205,685.668,2224.8,0,0,0,-365.583,359.208,2203.5,-506.716,367.322,1648.82,-417.313,361.526,1735.62,-510.049,379.929,1600.13,0,0,0,0,0,0,-655.964,420.79,1461.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.63333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-232.565,490.632,2517.35,-209.526,545.55,2363.03,-467.593,664.513,2604.87,-481.069,616.261,2449.39,-431.658,379.639,2216.11,-381.812,716.242,2225.81,-481.069,461.942,2625.3,0,0,0,-351.238,728.704,2664.14,-299.219,788.982,2493.3,-281.541,808.689,2351.59,-287.627,843.03,2267.54,-240.969,794.488,2176.84,0,0,0,0,0,0,0,0,0,-390.361,404.127,2690.94,-334.43,315.158,2494.89,-343.269,283.715,2377.38,-358.918,253.576,2270.73,-296.756,274.586,2209.15,0,0,0,-335.734,248.359,2191.47,0,0,0,-250.678,623.071,1363.66,-297.915,672.772,1567.82,0,0,0,0,0,0,-293.423,670.309,1768.22,-296.901,690.45,1872.55,-282.845,689.146,2225.23,0,0,0,-352.253,362.541,2204.08,-459.479,363.845,1652.3,-368.337,354.571,1735.76,-463.826,375.147,1606.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-218.365,491.502,2516.19,-196.195,546.709,2362.89,-449.481,669.584,2606.18,-466.579,620.898,2450.84,-418.327,382.102,2216.68,-369.496,719.575,2225.96,-466.579,467.303,2627.62,0,0,0,-330.083,732.471,2661.96,-278.064,791.011,2490.55,-259.806,809.848,2349.12,-263.429,843.32,2264.79,-217.93,789.851,2176.26,0,0,0,0,0,0,0,0,0,-375.871,407.46,2691.09,0,0,0,-331.242,291.394,2375.64,-347.471,264.588,2267.4,-284.729,287.047,2206.69,0,0,0,-323.852,261.69,2187.99,0,0,0,-250.533,623.071,1363.51,-294.003,673.062,1567.82,0,0,0,0,0,0,-286.613,672.192,1768.22,-288.352,691.754,1872.69,-270.094,692.768,2225.81,0,0,0,-338.777,365.439,2206.83,-412.241,363.265,1659.83,-323.997,351.963,1740.54,-419.921,372.828,1612.89,0,0,0,0,0,0,-578.152,428.905,1493.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-204.599,492.226,2516.77,-182.719,549.317,2364.63,-431.948,674.511,2607.92,-452.813,624.81,2453.16,-403.837,384.276,2219.58,-358.628,721.893,2226.54,-451.944,472.23,2630.52,0,0,0,0,0,0,-256.474,791.3,2488.52,-237.057,808.399,2347.24,-238.216,841.291,2262.33,-194.891,783.766,2176.4,0,0,0,0,0,0,0,0,0,-361.526,410.647,2692.83,-312.55,323.562,2494.46,-320.085,297.915,2375.06,-337.183,274.731,2266.39,-273.137,298.06,2206.54,0,0,0,-312.84,273.717,2186.98,0,0,0,-250.822,623.071,1363.51,-293.423,675.09,1568.11,0,0,0,0,0,0,-282.121,673.062,1767.93,-282.411,693.348,1872.98,-259.082,696.826,2226.54,0,0,0,-325.156,368.481,2211.18,-381.088,363.7,1664.47,-282.266,352.398,1748.22,-374.857,373.843,1618.1,0,0,0,0,0,0,-529.9,430.644,1494.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.73333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-191.703,494.4,2518.22,-170.693,552.795,2366.37,-415.864,678.568,2610.52,-440.062,627.418,2455.63,-389.492,385,2222.34,-349.934,723.197,2226.97,-437.309,475.997,2633.56,0,0,0,0,0,0,-236.332,790.431,2489.24,-215.612,805.066,2348.11,-214.452,837.813,2262.18,-173.301,777.825,2177.71,0,0,0,0,0,0,0,0,0,-347.036,414.125,2695.73,-300.813,326.605,2497.07,-309.217,303.131,2377.67,-326.605,282.411,2268.7,-262.27,307.189,2210.16,0,0,0,-301.972,283.135,2189.44,0,0,0,-251.257,623.216,1363.51,-290.96,673.931,1568.55,0,0,0,0,0,0,-277.774,673.931,1768.36,-277.049,694.652,1873.27,-251.112,701.173,2226.54,0,0,0,0,0,0,-330.373,363.12,1669.25,-244.012,356.165,1755.03,-328.634,376.306,1618.83,0,0,0,0,0,0,-476.142,430.499,1485.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.76667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-178.517,496.573,2519.09,-159.39,555.693,2366.95,-400.215,682.046,2613.13,-427.601,629.592,2458.23,-375.726,384.71,2224.8,-342.254,723.922,2227.55,-422.095,478.895,2636.17,0,0,0,-276.18,742.179,2663.99,-218.51,789.707,2491.42,-195.615,802.023,2349.99,-194.021,833.901,2263.34,-153.449,772.463,2180.02,0,0,0,0,0,0,0,0,0,-331.822,417.168,2698.04,0,0,0,0,0,0,-315.738,286.468,2271.46,-251.402,313.419,2214.08,0,0,0,-290.38,288.641,2192.63,0,0,0,-251.402,623.216,1363.51,-288.786,673.497,1568.4,0,0,0,0,0,0,0,0,0,-271.833,695.087,1873.56,0,0,0,0,0,0,0,0,0,-292.409,364.279,1667.22,-212.569,361.816,1760.39,-283.425,377.9,1616.8,0,0,0,0,0,0,-419.631,429.05,1468.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-164.172,499.182,2518.8,-147.364,558.88,2366.66,-384.131,684.219,2615.6,-414.85,631.186,2460.84,-361.526,383.696,2226.83,-334.43,723.632,2227.55,-405.866,480.924,2638.05,0,0,0,0,0,0,-200.977,789.562,2492.86,-176.923,800.139,2352.02,-175.329,830.279,2264.21,-133.453,767.392,2182.05,0,0,0,0,0,0,0,0,0,-314.723,419.052,2698.77,-276.47,329.648,2499.39,-291.25,307.768,2380.13,-304.436,288.062,2272.91,-239.23,316.462,2216.68,0,0,0,-278.209,291.684,2194.37,0,0,0,-251.547,622.926,1363.51,-286.903,673.786,1569.27,0,0,0,0,0,0,-268.935,669.729,1767.2,-266.327,695.232,1873.71,-239.665,707.983,2223.78,0,0,0,0,0,0,-253.576,370.22,1660.27,-187.066,370.075,1762.86,-242.273,382.682,1611.73,0,0,0,0,0,0,-358.483,427.311,1445.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-149.392,501.5,2517.5,-134.757,562.358,2365.79,-368.626,685.233,2617.77,-402.243,631.62,2462.87,-346.746,382.971,2228.57,-326.895,723.487,2228.28,-389.057,481.649,2639.36,0,0,0,-243.288,745.802,2666.6,-185.038,789.707,2493.3,-160.694,798.835,2352.6,-158.521,827.815,2264.36,-115.486,763.335,2184.08,0,0,0,0,0,0,0,0,0,-297.48,419.776,2698.19,-262.414,330.518,2498.23,-276.904,308.058,2381.58,-292.119,287.627,2273.2,-226.189,317.042,2217.84,0,0,0,-264.733,292.119,2195.09,0,0,0,-251.692,622.926,1363.51,-283.715,672.627,1568.26,0,0,0,0,0,0,-261.835,671.323,1765.03,-260.965,695.377,1873.85,0,0,0,0,0,0,-267.341,374.857,2222.92,-222.712,374.422,1652.44,-170.403,378.48,1764.02,-205.903,387.753,1606.07,0,0,0,0,0,0,-295.307,426.297,1423.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.86667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-134.902,503.384,2515.47,-122.731,565.256,2364.34,-354.281,684.799,2619.22,-390.072,630.751,2464.46,-332.111,382.247,2229.15,-318.926,722.908,2228.57,-373.118,480.779,2640.66,0,0,0,-228.508,746.671,2666.6,-171.127,790.141,2493.01,-146.639,798.69,2352.75,-143.886,826.221,2264.5,-100.271,759.567,2185.82,0,0,0,0,0,0,0,0,0,-279.947,419.486,2697.32,-246.765,331.097,2496.78,-262.849,307.044,2381.15,-278.498,286.178,2272.76,-212.569,315.158,2217.26,0,0,0,-251.257,290.525,2194.51,0,0,0,-251.692,622.637,1363.51,-282.266,673.352,1569.85,0,0,0,0,0,0,-257.053,671.468,1765.18,-255.459,695.666,1874,0,0,0,0,0,0,-252.706,375.582,2222.92,-197.209,380.363,1643.31,-160.405,386.449,1761.84,-175.329,393.549,1600.57,0,0,0,0,0,0,-237.057,426.297,1405.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-119.543,505.267,2513.01,-109.834,567.574,2362.16,-340.371,683.06,2619.94,-377.465,628.577,2465.33,-317.042,381.812,2228.13,-309.362,722.328,2228.86,-356.02,478.316,2641.39,0,0,0,-214.308,746.092,2666.17,-158.376,790.866,2492.57,-134.323,799.27,2352.46,-130.845,825.207,2264.36,-86.9402,756.669,2187.85,0,0,0,0,0,0,0,0,0,-260.676,418.762,2696.3,-227.783,330.518,2495.62,-245.751,305.16,2379.99,-263.139,283.57,2271.75,-197.934,311.97,2215.38,0,0,0,-236.912,287.917,2193.21,0,0,0,-251.982,622.202,1363.51,-279.368,674.076,1570.72,0,0,0,0,0,0,-251.402,672.048,1765.32,-248.939,695.666,1874.14,0,0,0,0,0,0,-237.781,376.161,2221.03,-176.633,386.304,1635.63,-153.305,393.404,1757.5,-150.841,399.49,1596.22,0,0,0,0,0,0,-186.776,431.368,1394.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.93333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-104.038,507.006,2510.4,-96.7934,569.313,2359.85,-326.895,679.437,2619.94,-365.149,624.955,2465.62,-302.407,381.378,2225.96,-298.64,721.603,2229.15,-338.777,474.259,2641.24,0,0,0,-201.991,744.353,2664.72,-147.508,791.445,2491.56,-124.18,800.139,2351.88,-119.977,824.917,2264.07,-75.9278,754.351,2189.15,0,0,0,0,0,0,0,0,0,-241.114,416.733,2694.57,-207.642,329.793,2493.15,-225.9,302.407,2377.52,-245.751,280.237,2269.86,-182.14,308.348,2211.76,0,0,0,-221.553,284.294,2190.46,0,0,0,-252.416,622.347,1363.37,-275.021,673.497,1570.28,0,0,0,0,0,0,-242.998,673.207,1765.47,-239.955,696.391,1874.43,-204.454,711.895,2225.09,0,0,0,-222.277,376.306,2218.13,-163.592,389.782,1630.56,-147.219,398.331,1753.15,-134.757,404.851,1592.89,0,0,0,0,0,0,-154.464,438.613,1388.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.96667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89.1137,507.731,2507.5,-84.1871,570.183,2357.82,-314.723,674.511,2619.94,-353.267,620.463,2465.48,-288.352,380.943,2223.21,-286.468,721.024,2229.29,-322.403,468.752,2640.52,0,0,0,-190.834,741.745,2663.27,-138.67,791.445,2490.26,-116.21,800.574,2350.86,-111.139,824.483,2263.49,-67.5235,752.467,2189.88,0,0,0,0,0,0,0,0,0,-222.277,413.111,2691.96,-186.776,328.054,2489.68,-205.179,299.364,2373.61,-227.059,276.18,2266.53,-165.331,304.87,2206.83,0,0,0,-204.889,280.092,2186.55,0,0,0,0,0,0,-267.631,676.105,1572.02,0,0,0,0,0,0,-231.406,674.366,1765.61,-227.783,697.405,1874.58,-192.428,711.895,2225.38,0,0,0,-207.352,376.161,2215.38,-155.623,395.578,1625.78,-139.539,402.823,1749.38,-126.063,410.647,1588.83,0,0,0,0,0,0,-143.886,447.887,1384.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8991,507.296,2504.46,-71.146,570.183,2355.93,-302.262,668.28,2620.09,-340.371,615.681,2465.19,-275.021,380.508,2219.87,-273.282,720.879,2228.86,-305.16,462.522,2638.78,0,0,0,-178.807,740.006,2663.56,-130.41,790.431,2489.24,-109.4,799.995,2350.57,-103.894,823.903,2263.34,-60.5683,751.308,2190.31,0,0,0,0,0,0,0,0,0,-203.585,408.329,2688.62,-165.911,325.881,2485.33,-183.299,296.321,2369.12,-206.193,271.833,2262.04,-147.219,301.972,2200.75,0,0,0,-186.052,275.311,2181.33,0,0,0,-251.982,621.912,1363.22,-258.212,674.511,1570.14,0,0,0,0,0,0,-215.467,675.815,1764.74,-211.989,697.985,1874,-179.097,711.895,2225.23,0,0,0,-193.732,376.451,2211.9,-149.392,400.07,1622.74,-128.816,407.025,1746.19,-120.847,415.284,1584.77,0,0,0,0,0,0,-147.364,452.379,1383.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.03333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58.6846,505.702,2500.98,-57.8152,570.038,2353.62,-288.641,661.615,2620.81,-327.33,611.189,2465.19,-261.4,380.798,2217.41,-260.676,721.169,2227.26,-287.482,455.567,2636.46,0,0,0,-165.186,734.5,2663.41,-121.571,788.547,2488.95,-103.314,799.85,2350.14,-98.822,823.323,2263.34,-55.207,750.873,2190.75,0,0,0,0,0,0,0,0,0,-184.893,402.823,2684.57,0,0,0,-160.839,293.568,2363.47,-184.313,267.776,2256.39,-127.367,299.219,2193.36,0,0,0,-166.056,270.819,2175.39,0,0,0,-251.402,621.767,1363.51,-244.012,675.235,1569.27,0,0,0,0,0,0,-192.283,676.974,1762.71,-192.138,698.564,1872.26,-166.635,712.04,2224.07,0,0,0,-179.531,376.306,2209.87,-135.482,396.592,1619.84,-117.369,408.909,1744.02,-109.545,416.443,1582.31,0,0,0,0,0,0,-141.278,452.234,1381.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.06667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.615,504.688,2496.49,-45.3538,570.907,2350.72,-274.876,655.239,2621.54,-314.579,607.277,2464.75,-248.359,379.784,2216.25,-250.533,721.024,2223.35,-269.804,448.901,2632.84,0,0,0,-151.566,728.414,2663.7,-112.008,786.084,2488.95,-97.373,798.98,2349.85,-94.9097,822.599,2263.49,-50.86,751.018,2190.46,0,0,0,0,0,0,0,0,0,-165.766,397.172,2679.21,-124.469,320.954,2473.59,-139.104,290.525,2357.09,-162.288,263.574,2250.16,-107.226,296.756,2185.53,0,0,0,-145.335,266.906,2168.58,0,0,0,-249.229,621.912,1365.11,-224.451,677.409,1568.55,0,0,0,0,0,0,-162.578,679.582,1759.23,-167.36,700.013,1868.63,-156.637,712.33,2220.89,0,0,0,-167.65,376.451,2208.57,-130.845,395.723,1618.97,-104.038,409.488,1741.99,-98.5322,417.892,1579.56,0,0,0,0,0,0,-138.235,451.944,1380.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.2556,504.253,2490.11,-33.472,573.081,2345.79,-260.096,649.008,2621.68,-301.538,603.51,2464.03,-235.173,378.335,2214.95,-242.853,719.43,2217.55,-251.402,442.381,2628.35,0,0,0,-136.641,723.922,2663.99,-101.575,783.911,2488.66,-90.7076,798.111,2348.98,-90.5627,821.73,2263.05,-46.6579,750.584,2189.44,0,0,0,0,0,0,0,0,0,-145.48,391.376,2671.53,0,0,0,-117.224,287.337,2347.96,-139.104,259.806,2241.61,-86.2157,295.017,2176.11,0,0,0,-123.6,262.994,2160.03,0,0,0,-245.606,623.071,1372.64,-203.005,680.162,1572.31,0,0,0,0,0,0,-126.643,684.654,1756.77,-138.814,703.781,1866.03,-148.523,712.62,2216.83,0,0,0,-154.319,376.161,2206.98,-120.557,394.853,1617.09,-95.1995,408.474,1740.11,-93.3158,417.168,1577.38,0,0,0,0,0,0,-137.51,451.944,1379.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
