Time,Rhip,,,Lhip,,,Lshoulder,,,HLelbow,,,Lelbow,,,Lhand,,,Rshoulder,,,HRelbow,,,Relbow,,,Rhand,,,Lfeet,,,Lknee,,,Lwaist,,,Rwaist,,,Rknee,,,Rfeet,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
18.8667,184.313,387.318,1906.6,133.743,722.038,1922.1,0,0,0,375.292,816.513,2193.21,390.796,805.066,2057.29,0,0,0,391.376,451.075,2325.65,0,0,0,453.103,378.045,2003.97,431.078,349.21,1886.75,0,0,0,0,0,0,233.434,710.301,1928.48,265.747,398.041,1902.98,423.688,376.886,1486.1,69.4072,411.082,1419.73
18.9,170.548,390.216,1933.98,0,0,0,0,0,0,373.988,815.499,2211.47,389.347,801.299,2074.97,0,0,0,376.016,451.944,2354.48,0,0,0,0,0,0,412.096,345.732,1916.6,0,0,0,516.135,717.112,1697.65,227.349,711.75,1950.65,251.692,398.911,1929.93,408.329,376.161,1511.17,58.5397,415.284,1423.79
18.9333,155.043,392.68,1961.81,118.239,729.573,1971.08,329.213,783.621,2404.33,371.235,814.629,2230.45,386.304,796.227,2093.66,410.647,703.346,1949.78,358.483,451.944,2384.48,0,0,0,0,0,0,391.665,341.095,1947.89,0,0,0,499.037,713.779,1706.64,220.683,712.185,1973.69,236.187,399.635,1957.46,388.912,373.988,1536.81,45.9334,419.921,1427.99
18.9667,137.945,394.853,1989.19,110.559,732.181,1996.58,323.562,785.504,2423.6,365.873,811.587,2248.85,380.943,790.141,2111.78,401.519,700.013,1963.98,339.646,451.509,2414.47,0,0,0,0,0,0,370.22,335.589,1979.63,349.934,634.229,1360.32,480.634,710.736,1715.47,212.279,713.199,1998.03,219.234,399.78,1983.83,367.902,371.814,1561.3,33.6169,425.282,1430.75
19,118.673,396.592,2017.74,102.155,733.92,2022.23,316.462,784.635,2444.9,359.353,806.08,2269.14,373.263,782.027,2131.63,0,0,0,317.477,450.495,2445.77,0,0,0,0,0,0,346.746,329.069,2013.1,348.195,633.649,1359.16,459.769,708.273,1725.47,203.005,714.503,2022.95,199.673,398.476,2011.51,341.82,370.365,1583.91,18.4023,430.933,1431.76
19.0333,98.9669,397.317,2045.41,92.0117,734.934,2047.15,0,0,0,350.659,798.69,2291.02,363.555,772.898,2153.07,376.886,689.87,1994.99,292.843,448.901,2476.2,0,0,0,0,0,0,320.519,322.113,2045.85,346.746,633.069,1358.73,435.136,712.185,1734.6,192.717,714.648,2047.3,179.821,396.737,2037.73,311.391,368.192,1605.35,1.0143,434.846,1431.33
19.0667,79.5503,397.317,2071.2,81.1442,735.224,2070.63,296.756,781.447,2487.94,340.805,791.3,2312.9,352.687,764.639,2174.23,361.526,686.393,2011.22,267.051,446.583,2504.89,0,0,0,0,0,0,292.843,314.723,2076.86,345.008,632.78,1358.3,409.778,710.156,1743.15,181.415,713.489,2070.34,160.26,394.708,2062.22,280.817,368.626,1623.61,-15.0696,439.193,1427.7
19.1,58.9744,397.172,2095.98,69.2623,735.369,2094.1,0,0,0,327.185,783.476,2334.34,337.763,757.829,2194.37,341.965,684.509,2027.44,238.796,443.685,2533,0,0,0,0,0,0,262.125,307.478,2107,343.124,633.069,1358.3,383.261,707.983,1750.98,167.939,712.185,2093.08,139.249,391.955,2086.42,247.635,370.51,1640.42,-32.6026,441.221,1422.63
19.1333,38.3986,396.447,2119.31,56.3662,734.644,2116.41,0,0,0,310.232,777.1,2354.92,318.201,753.626,2213.79,317.621,683.64,2045.41,209.236,439.772,2559.08,0,0,0,0,0,0,228.653,299.509,2135.11,340.371,633.649,1358.15,0,0,0,154.029,709.867,2114.96,118.384,389.202,2108.15,210.25,372.973,1654.62,-50.4253,443.25,1413.65
19.1667,17.6778,395.288,2141.19,43.1803,733.051,2137.42,0,0,0,289.656,773.912,2375.06,295.162,753.916,2233.35,291.829,686.248,2064.1,180.546,434.991,2582.99,0,0,0,198.224,318.926,2266.53,194.456,292.554,2159.74,336.603,635.967,1358.87,326.605,692.623,1759.38,140.698,706.824,2135.11,97.373,385.725,2128.59,166.346,376.161,1667.08,-68.1031,448.756,1400.75
19.2,-5.07151,393.984,2162.64,30.574,730.732,2156.55,0,0,0,264.443,773.768,2397.67,267.921,759.133,2255.23,263.284,693.058,2086.42,150.986,429.484,2605.6,0,0,0,0,0,0,156.347,286.323,2183.36,331.532,642.778,1362.06,285.309,704.071,1773,127.078,702.622,2154.52,73.8991,381.812,2148,115.92,383.116,1679.25,-82.1585,458.754,1385.68
19.2333,-29.5597,392.535,2181.62,16.0839,727.834,2174.66,201.411,750.728,2601.25,236.477,775.651,2420.41,238.361,766.957,2277.11,232.855,703.201,2109.17,122.151,423.399,2624.58,143.886,332.691,2422.15,124.18,305.16,2310.44,117.369,280.237,2203.64,328.344,655.094,1368.58,252.996,701.173,1779.52,112.588,697.55,2171.33,48.5416,377.32,2165.39,67.5235,393.404,1691.57,-92.5913,461.218,1375.39
19.2667,-53.3233,392.535,2197.7,2.60821,725.661,2189.73,177.793,742.759,2620.23,209.961,777.39,2440.41,209.381,775.217,2297.25,202.571,714.069,2129.16,95.0546,416.733,2640.37,0,0,0,0,0,0,79.6952,275.311,2219,326.171,671.178,1376.99,219.524,703.056,1785.46,97.9526,693.783,2186.4,23.7636,374.567,2181.33,42.3109,395.143,1706.2,-95.1995,460.203,1376.26
19.3,-74.044,394.274,2211.32,-10.8675,725.226,2205.38,0,0,0,184.893,778.115,2459.1,180.546,781.592,2316.52,171.562,725.661,2147.28,67.9582,410.792,2654.14,0,0,0,54.7723,294.292,2339.13,41.8762,270.964,2232.04,0,0,0,185.617,708.707,1790.68,0,0,0,2.3184,373.988,2194.66,14.0553,392.535,1717.65,-98.6771,457.595,1376.55
19.3333,-90.8525,393.549,2220.45,-25.9372,724.646,2217.99,0,0,0,161.999,777.1,2476.2,154.464,785.939,2333.91,142.872,737.253,2162.78,41.4415,406.3,2666.02,0,0,0,0,0,0,5.36131,266.472,2244.07,0,0,0,159.535,708.707,1796.47,0,0,0,-14.49,373.118,2202.92,-15.5043,396.302,1727.21,-101.72,457.016,1377.28
19.3667,-105.198,392.97,2226.1,-42.4558,724.646,2227.84,0,0,0,140.408,776.231,2491.27,131.135,789.707,2348.69,116.79,748.12,2175.82,17.8227,402.243,2674.13,0,0,0,0,0,0,-28.8352,262.994,2253.49,0,0,0,140.843,706.244,1803.43,0,0,0,-28.1107,373.988,2207.56,-35.3557,401.519,1733.73,-102.879,457.16,1377.71
19.4,-118.963,393.694,2229.58,-58.3948,726.24,2235.52,0,0,0,118.239,775.651,2504.17,107.951,793.329,2361.58,94.6199,757.973,2187.7,-4.05721,396.882,2679.35,0,0,0,0,0,0,-62.5969,258.937,2259.86,0,0,0,122.586,703.056,1807.34,34.4863,695.521,2233.35,-41.7313,375.726,2210.45,-55.207,406.3,1738.08,-105.198,457.595,1378.44
19.4333,-132.729,396.737,2231.61,-71.4358,729.428,2239.87,0,0,0,96.0689,775.072,2514.16,85.6361,796.662,2372.16,73.6093,768.986,2196.11,-24.7779,391.521,2680.95,-25.2127,303.711,2477.79,-61.003,279.078,2366.37,-94.475,256.184,2262.18,0,0,0,111.283,687.407,1790.39,21.4452,698.709,2237.26,-55.6417,378.48,2212.77,-71.8705,408.909,1741.12,-106.647,456.581,1378.15
19.4667,-146.349,400.794,2232.62,-82.1585,733.051,2241.61,0,0,0,74.9135,774.637,2522.13,65.35,800.574,2379.99,54.9172,779.708,2202.48,-45.3538,387.898,2680.37,-47.3824,301.827,2475.91,0,0,0,-123.165,254.155,2261.89,0,0,0,76.3625,695.811,1803.43,11.3022,702.042,2238.71,-69.4072,381.667,2214.8,-86.0708,410.068,1742.57,-108.385,455.422,1378.15
19.5,-158.956,404.707,2232.48,-92.5913,736.093,2241.75,22.7493,701.462,2698.91,53.758,774.637,2529.09,45.6436,803.907,2387.09,37.819,789.707,2208.43,-67.6684,385.869,2678.92,-68.6827,301.248,2473.45,0,0,0,-150.986,254.445,2260.59,0,0,0,46.2232,692.044,1793,0,0,0,-82.883,384.565,2216.11,-99.4016,410.792,1743.59,-110.124,454.407,1377.86
19.5333,-169.678,407.894,2231.9,-103.024,738.991,2240.59,0,0,0,35.3557,775.796,2534.16,27.2413,806.95,2392.88,22.7493,797.966,2213.79,-89.1137,385.869,2677.32,0,0,0,-131.28,279.368,2359.41,-177.793,256.763,2259.14,0,0,0,13.1859,694.652,1785.75,-9.56342,707.258,2237.84,-94.1852,387.174,2216.83,-111.428,412.386,1743.88,-110.849,454.118,1377.86
19.5667,-179.531,410.647,2231.46,-114.471,742.034,2238.85,0,0,0,19.2717,776.955,2537.64,11.4471,810.717,2396.8,9.41852,804.052,2218.42,-109.545,386.594,2675.29,-111.283,303.856,2468.96,-152.29,280.962,2356.66,-202.86,260.821,2257.55,0,0,0,-20.286,696.536,1778.36,-21.0105,710.446,2235.96,-104.038,390.216,2216.97,-120.557,414.415,1743.73,-111.573,453.828,1377.71
19.6,-189.819,413.401,2231.32,-127.512,745.512,2236.97,-30.4291,694.362,2704.71,4.63681,778.984,2539.96,-2.3184,814.919,2399.69,-2.60821,808.399,2222.19,-129.976,388.043,2672.98,0,0,0,-173.735,283.57,2353.91,-227.349,265.457,2255.66,0,0,0,-58.105,697.84,1772.28,-33.7618,714.648,2233.35,-113.892,393.694,2217.12,-128.382,415.864,1744.02,-111.718,453.973,1377.42
19.6333,-200.107,416.299,2230.16,-141.278,748.555,2235.23,0,0,0,-8.69402,781.882,2541.12,-14.7798,818.976,2401.58,-14.2002,811.152,2224.36,-149.682,390.361,2669.93,-151.276,308.638,2462.87,0,0,0,-249.084,269.804,2253.05,0,0,0,0,0,0,-47.5273,718.995,2230.6,-124.18,397.172,2216.83,-134.467,417.313,1743.73,-111.863,453.828,1377.57
19.6667,-211.41,419.197,2229,-156.203,752.033,2233.64,0,0,0,-22.4595,785.215,2541.84,-26.5168,822.744,2403.03,-23.9085,812.891,2225.81,-168.084,393.984,2667.32,0,0,0,0,0,0,-267.341,274.006,2250.16,0,0,0,-124.035,701.462,1765.61,-62.0173,723.197,2228.28,-135.482,400.649,2216.25,-139.684,418.907,1743.3,-111.428,454.697,1376.99
19.7,-224.595,422.239,2228.13,-172.431,755.655,2231.61,0,0,0,-37.2394,788.982,2541.55,-38.6884,826.366,2403.32,-32.7475,814.195,2226.54,-186.487,398.766,2665.01,-188.37,316.897,2457.36,0,0,0,-282.411,278.788,2246.53,0,0,0,-153.449,706.244,1764.31,-77.8115,727.834,2225.81,-148.813,404.707,2215.96,-145.625,420.356,1743.44,-111.863,454.262,1377.57
19.7333,0,0,0,-188.95,759.422,2228.71,0,0,0,-53.4682,793.184,2540.1,-52.309,829.699,2401.87,-41.4415,815.209,2225.96,-205.179,404.851,2662.69,0,0,0,0,0,0,-293.568,283.86,2242.19,0,0,0,0,0,0,-93.6056,732.326,2222.77,-163.303,408.619,2215.53,-152.145,421.95,1743.15,-111.863,454.262,1377.71
19.7667,0,0,0,-205.034,763.045,2225.23,0,0,0,-70.5664,798.256,2536.62,-66.5092,833.466,2398.39,-50.7151,815.934,2223.78,-224.016,411.517,2659.93,0,0,0,0,0,0,-300.233,288.931,2236.97,0,0,0,0,0,0,-109.69,736.093,2219.15,-178.952,411.952,2214.51,-159.101,423.833,1742.28,-111.718,454.697,1377.71
19.8,0,0,0,-223.436,766.378,2223.06,0,0,0,-88.5341,804.776,2532.13,-82.3034,837.379,2393.46,-62.0173,816.368,2220.16,-243.288,419.341,2657.91,-231.551,336.893,2451.13,-259.951,313.419,2333.76,-303.421,294.582,2231.9,0,0,0,-244.737,713.924,1751.99,-127.657,740.006,2217.12,-196.485,415.429,2212.92,-168.229,426.586,1741.41,-112.732,454.552,1377.71
19.8333,-293.423,433.976,2221.47,-243.143,769.71,2221.47,0,0,0,-106.502,811.007,2527.5,-98.3873,841.581,2388.83,-74.1889,817.238,2216.97,-261.835,427.166,2657.47,-239.955,340.805,2450.99,-266.327,323.273,2334.2,-303.711,300.813,2228.86,0,0,0,-263.719,735.949,1766.33,-146.784,743.773,2215.53,-215.467,419.052,2211.32,-178.517,429.34,1740.83,-114.326,454.552,1378.29
19.8667,-312.405,438.468,2218.28,-262.125,774.202,2219.15,0,0,0,-123.31,816.658,2522.71,-114.471,845.638,2383.75,-86.9402,818.107,2213.64,-278.933,434.411,2657.62,-251.257,350.804,2452.73,0,0,0,-302.407,307.478,2227.55,0,0,0,0,0,0,-165.911,747.975,2213.21,-235.753,423.254,2209.58,-190.399,431.078,1739.67,-117.224,453.248,1378.44
19.9,-331.532,443.25,2214.51,-282.99,778.984,2215.38,0,0,0,-140.263,822.019,2517.21,-130.41,849.985,2377.96,-101.285,819.411,2209.29,-296.176,441.221,2657.18,-266.037,359.643,2450.84,-274.006,335.879,2334.49,-300.958,313.999,2226.39,0,0,0,0,0,0,-186.342,752.902,2210.16,-255.314,427.891,2206.83,-204.165,432.817,1738.08,-121.426,451.654,1378.44
19.9333,-349.644,447.017,2211.18,-304.291,782.751,2211.32,0,0,0,-159.245,827.67,2510.83,-147.219,853.897,2371.73,-116.21,820.86,2204.08,-312.405,447.742,2655.44,-274.006,363.555,2455.19,0,0,0,-299.219,319.94,2224.65,-437.019,676.25,1364.38,-324.722,732.616,1752.71,-206.628,757.973,2207.56,-273.572,431.658,2204.22,-216.626,434.991,1736.77,-125.918,450.64,1378.87
19.9667,-369.351,448.611,2209,-322.983,785.36,2211.32,0,0,0,-177.938,833.756,2506.05,-164.607,857.375,2366.66,-131.714,822.889,2199.59,-327.909,453.828,2654.86,0,0,0,0,0,0,-297.625,325.301,2223.93,-437.454,676.105,1364.09,-331.532,734.065,1754.45,-225.175,760.437,2209.87,-292.119,434.266,2202.05,-226.044,437.454,1736.77,-132.004,451.509,1380.61
20,-389.492,450.35,2208.86,-338.052,786.664,2215.38,-251.547,774.347,2672.54,-197.499,839.697,2503.73,-183.154,861.432,2364.05,-148.668,825.497,2197.12,-343.848,459.334,2658.05,-295.307,385.29,2455.05,0,0,0,-296.901,332.401,2227.84,-437.889,678.423,1363.66,-342.11,738.991,1757.64,-240.679,761.016,2214.22,0,0,0,-235.608,439.193,1738.95,-140.698,453.828,1383.94
20.0333,-405.286,453.248,2211.18,-350.369,789.562,2218.42,-268.355,781.157,2673.99,-215.901,843.899,2504.31,-201.556,865.489,2363.76,-166.78,829.554,2196.83,-359.643,464.405,2664.14,0,0,0,-297.915,362.83,2347.53,-298.495,340.081,2237.12,-438.468,678.858,1363.8,-354.426,742.034,1760.54,-252.996,762.61,2216.39,-324.142,438.613,2202.77,-246.33,440.497,1742.14,-151.421,456.146,1387.42
20.0667,-416.299,456.291,2215.24,-361.671,792.46,2219.73,-284.294,785.215,2675.58,-232.565,847.667,2505.62,-218.51,868.822,2364.48,-183.444,834.626,2197.7,-373.263,468.463,2669.79,0,0,0,-306.029,366.743,2355.21,-302.842,346.601,2245.95,-439.193,679.582,1363.95,-365.439,742.904,1762.57,-264.733,765.653,2217.99,-335.009,441.366,2206.83,-254.735,440.497,1746.19,-165.186,458.03,1390.61
20.1,-424.848,457.885,2219.44,-374.277,794.343,2220.6,0,0,0,-248.649,852.014,2506.78,-235.463,872.3,2365.21,-200.977,839.552,2197.12,-384.276,472.085,2673.85,-329.503,400.36,2476.06,0,0,0,-308.493,351.238,2252.19,-439.772,679.582,1363.95,-374.567,742.904,1763.87,-276.76,768.986,2218.86,-343.414,443.685,2211.18,-259.227,439.048,1751.26,-186.632,460.493,1392.35
20.1333,-431.803,457.74,2222.92,-386.449,794.778,2221.47,-313.709,794.343,2678.48,-263.863,856.795,2507.79,-251.402,876.502,2366.08,-216.916,845.783,2197.27,-392.97,475.128,2676.02,-338.487,402.678,2477.94,-325.881,373.118,2364.48,-314.144,354.281,2255.66,-440.062,679.437,1364.09,-381.522,742.904,1764.74,-289.221,770.87,2220.6,-350.514,444.699,2215.24,-262.125,437.019,1755.9,-214.163,463.101,1393.36
20.1667,-437.454,456.726,2225.38,-397.027,794.633,2222.19,-327.475,797.821,2679.79,-278.209,861.142,2509.24,-266.906,880.849,2366.8,-231.696,853.463,2197.56,-400.36,477.591,2678.05,-345.732,403.837,2479.68,0,0,0,-320.23,356.745,2258.56,-440.352,679.582,1364.09,-387.029,742.469,1765.47,0,0,0,-356.02,444.699,2217.99,-266.182,435.425,1759.09,-245.606,464.55,1394.09
20.2,-441.946,455.711,2227.26,-406.59,794.054,2222.92,0,0,0,-293.133,865.489,2510.4,-281.976,886.355,2367.67,-244.592,861.722,2198.57,-407.315,479.765,2680.8,-351.963,405.721,2482.58,0,0,0,-327.475,359.063,2261.46,-440.642,679.582,1364.09,-392.245,742.904,1766.48,-310.087,773.768,2220.16,-360.802,444.264,2220.02,-272.123,434.556,1760.68,-280.817,464.695,1395.53
20.2333,-445.423,454.262,2228.57,-415.284,793.474,2223.78,0,0,0,-308.058,869.692,2511.41,-296.756,892.731,2368.69,-257.343,872.59,2199.01,-413.545,481.214,2683.41,0,0,0,0,0,0,-335.299,360.802,2263.34,-440.932,679.727,1364.24,-396.157,745.802,1768.65,-318.201,775.072,2220.89,0,0,0,-280.672,434.266,1760.83,-317.477,463.826,1397.85
20.2667,-448.466,452.813,2229,-422.674,792.605,2224.36,0,0,0,-322.548,873.604,2511.99,-311.246,899.686,2369.84,-268.645,883.892,2200.17,-418.762,481.793,2685.15,0,0,0,-350.514,380.508,2373.61,-342.689,361.236,2264.07,-441.076,679.872,1364.24,0,0,0,-325.301,775.506,2221.61,-366.888,443.395,2221.18,-289.801,434.846,1760.1,-351.383,461.073,1400.61
20.3,-451.799,451.509,2228.28,-428.47,791.59,2225.23,0,0,0,-337.473,877.516,2512.43,-325.591,906.641,2371.58,-279.658,897.512,2202.19,-423.254,481.793,2686.31,0,0,0,0,0,0,-349.789,359.932,2264.21,-441.076,679.872,1364.24,0,0,0,-331.242,775.361,2222.19,-369.93,442.67,2219.73,-297.48,436.729,1758.22,-383.841,456.871,1404.52
20.3333,-455.132,450.495,2226.54,-433.976,790.721,2225.96,0,0,0,-351.818,880.704,2513.3,-339.356,914.031,2374.19,-290.38,912.727,2205.09,-427.166,481.069,2686.89,-361.671,401.084,2491.42,0,0,0,-357.614,356.02,2264.36,-441.366,680.017,1364.24,-406.59,738.991,1768.22,-336.458,774.637,2222.92,-372.973,441.946,2217.41,-304.87,438.903,1755.47,-412.966,451.799,1408.14
20.3667,-457.885,449.771,2225.38,-438.323,789.851,2226.68,-406.3,802.748,2679.06,-365.149,883.312,2514.74,-351.818,921.711,2377.81,-300.378,929.39,2209.58,-430.789,479.91,2687.32,0,0,0,0,0,0,-365.728,348.34,2265.52,-441.511,680.307,1364.09,-409.054,739.861,1768.22,-340.661,774.057,2223.06,0,0,0,-314.289,440.497,1752.71,-435.425,447.452,1410.31
20.4,-460.203,448.901,2225.38,-442.67,788.982,2227.41,-415.429,802.168,2680.95,-377.32,885.631,2517.5,-363.99,930.115,2382.74,-311.101,947.503,2215.67,-434.701,478.461,2688.05,-369.93,394.998,2493.59,0,0,0,-374.857,336.748,2268.56,-441.801,680.452,1364.09,-411.517,740.151,1768.22,-344.863,773.623,2223.64,-377.61,441.221,2214.51,-326.895,441.366,1749.96,-452.524,445.568,1409.59
20.4333,-462.522,448.177,2226.25,-446.438,788.113,2227.99,-424.558,798.835,2682.25,-387.753,887.949,2521.99,-375.147,939.244,2389.99,-321.099,969.093,2225.09,-438.468,477.012,2689.35,-375.147,389.347,2495.91,0,0,0,-385,321.679,2273.92,0,0,0,0,0,0,-348.485,773.188,2224.22,-379.929,440.642,2214.51,-341.24,441.366,1747.64,-461.797,445.713,1405.68
20.4667,-464.55,447.162,2226.97,-449.046,786.953,2228.42,0,0,0,-396.157,890.122,2527.64,-384.71,948.083,2399.98,-330.952,991.698,2236.83,-442.236,475.708,2690.51,-380.798,382.537,2498.66,0,0,0,-395.288,304.58,2281.02,-441.946,680.307,1364.24,-414.27,738.702,1768.65,-351.238,772.029,2224.8,-381.957,439.627,2214.66,-355.296,440.497,1745.47,-465.565,448.322,1399.88
20.5,-466.579,445.713,2227.26,-451.22,785.36,2228.57,-436.729,786.953,2683.55,-403.692,892.731,2534.16,-393.549,958.805,2412.16,-340.95,1016.48,2251.9,-446.728,474.259,2691.09,0,0,0,0,0,0,-406.011,284.005,2290.44,-441.801,680.162,1364.38,-414.56,737.542,1768.94,-353.267,770.29,2225.23,-384.42,438.034,2214.51,-368.916,439.772,1743.59,-465.71,452.089,1393.65
20.5333,-469.332,444.264,2227.26,-452.234,783.476,2228.57,-440.642,785.939,2687.03,-410.358,895.629,2541.99,-401.229,969.528,2426.21,-350.369,1042.56,2269.72,-452.234,472.955,2691.52,-400.504,364.279,2502.86,0,0,0,-416.878,261.255,2302.18,-441.511,679.727,1364.38,-414.56,735.949,1768.94,-354.571,767.827,2225.67,-387.463,435.715,2214.08,-380.798,439.193,1742.57,-466.289,454.118,1389.74
20.5667,-472.955,442.67,2227.26,-452.379,781.737,2228.86,0,0,0,-416.154,897.657,2550.25,-407.894,979.526,2441.86,-359.643,1067.34,2291.31,-457.74,471.65,2692.25,0,0,0,0,0,0,-427.746,238.941,2316.38,-441.221,679.293,1364.53,0,0,0,-354.861,764.784,2225.96,-391.231,433.252,2213.93,-387.898,438.178,1742.28,-468.028,453.538,1388.14
20.6,-476.722,441.366,2227.7,-452.234,779.998,2229.44,0,0,0,-421.225,899.251,2560.39,-414.994,989.234,2460.26,-368.626,1092.69,2317.68,-463.246,470.491,2693.84,0,0,0,0,0,0,-439.193,215.322,2334.05,-441.076,678.713,1364.82,0,0,0,-355.006,761.596,2226.54,-395.288,430.499,2214.51,-393.114,436.005,1742.57,-468.028,451.654,1386.99
20.6333,-479.62,439.917,2229.15,-452.669,778.115,2230.16,0,0,0,-425.427,900.266,2571.69,-421.66,997.639,2480.84,-378.335,1117.62,2349.12,-468.608,469.622,2696.01,0,0,0,-435.425,258.937,2444.61,-450.06,191.558,2355.21,-440.787,678.278,1365.11,-417.748,728.559,1771.26,-355.44,758.698,2227.12,-398.476,428.18,2215.96,-399.78,433.976,1743.44,-468.752,451.075,1386.55
20.6667,-481.504,437.889,2230.74,-453.538,776.231,2230.74,0,0,0,-429.05,900.555,2584.3,-428.035,1004.45,2502.86,-387.753,1138.48,2383.03,-473.244,469.187,2698.19,0,0,0,-446.293,240.39,2461.57,-459.769,168.664,2378.97,-440.787,677.844,1365.4,0,0,0,-356.455,756.38,2227.55,-400.649,426.152,2217.12,-406.735,432.817,1744.45,-469.767,450.93,1386.26
20.7,-483.098,436.005,2232.48,-454.552,774.057,2231.32,-455.422,761.306,2706.45,-432.962,900.41,2598.5,-434.121,1010.39,2526.63,-395.578,1156.88,2420.41,-478.026,468.897,2699.78,0,0,0,-452.958,223.871,2483.74,-468.752,146.349,2406.07,-440.787,677.554,1365.54,-410.792,740.44,1778.07,-357.469,754.206,2227.99,-402.533,424.123,2218.28,-412.821,431.513,1745.32,-470.057,450.495,1386.12
20.7333,-484.257,434.121,2233.93,-455.132,772.029,2232.19,0,0,0,-436.295,899.686,2613.57,-438.468,1015.75,2550.97,-403.402,1172.53,2458.09,-482.228,468.752,2701.23,-437.454,300.958,2574.73,0,0,0,-477.881,125.773,2435.05,-440.642,677.264,1365.69,-418.327,728.848,1771.12,-358.338,751.743,2228.42,-403.837,422.384,2219.15,-418.617,430.209,1746.19,-470.636,450.205,1385.97
20.7667,-484.981,432.382,2234.8,-455.277,770.145,2233.06,0,0,0,-438.323,897.947,2627.62,-441.656,1018.94,2574.88,-410.358,1184.13,2493.73,-485.561,468.608,2702.68,0,0,0,0,0,0,-486.575,109.545,2463.59,-440.787,677.119,1365.83,-418.762,727.255,1771.55,-358.483,749.424,2229,-404.851,420.211,2219.87,-423.978,429.34,1746.77,-471.216,449.915,1385.83
20.8,-485.851,430.789,2235.52,-455.132,768.261,2234.07,0,0,0,-440.497,895.339,2641.53,-444.554,1020.53,2598.06,-415.574,1191.66,2529.67,-488.604,468.463,2703.69,0,0,0,0,0,0,-495.269,95.1995,2492.86,-440.787,676.974,1365.98,-418.907,725.95,1771.84,-358.483,747.251,2229.58,-405.866,418.327,2220.31,-428.615,427.891,1747.35,-471.506,449.626,1385.68
20.8333,-486.285,429.34,2236.1,-454.842,766.812,2234.8,0,0,0,-442.96,892.006,2653.85,-447.452,1020.1,2619.22,-418.907,1194.99,2563.87,-490.632,467.883,2705,-451.509,278.788,2618.06,0,0,0,-503.384,84.332,2520.25,-440.642,676.829,1366.12,-418.762,724.791,1771.99,-358.338,745.077,2230.16,-406.59,416.588,2220.74,-432.817,426.731,1747.79,-471.795,449.336,1385.54
20.8667,-486.575,427.746,2236.68,-454.407,764.784,2235.09,0,0,0,-445.858,888.818,2664.72,-450.64,1018.36,2637.48,-421.95,1195.57,2594.44,-492.371,467.883,2706.45,-455.422,269.949,2634.14,0,0,0,-510.918,75.9278,2545.9,-440.642,676.684,1366.26,-418.327,723.487,1772.13,-358.049,743.049,2230.45,-406.88,414.85,2221.03,-436.295,425.862,1748.08,-472.23,449.191,1385.54
20.9,-486.43,426.007,2237.12,-454.118,763.19,2235.81,0,0,0,-448.611,885.196,2675.15,-454.407,1016.04,2655.44,-426.152,1195.14,2623.85,-495.269,468.173,2707.32,0,0,0,0,0,0,-517.149,70.1317,2570.97,-440.497,676.395,1366.41,-417.748,722.038,1772.28,-357.759,741.02,2231.03,-407.025,413.256,2221.32,-438.903,424.703,1748.22,-472.52,448.901,1385.39
20.9333,-486.43,424.123,2237.41,-453.973,760.727,2236.1,0,0,0,-450.64,881.284,2684.42,-457.305,1012.85,2671.96,-429.774,1193.54,2650.81,-496.284,468.028,2707.9,0,0,0,0,0,0,-521.641,65.9296,2594.01,-440.352,676.25,1366.41,-417.023,720.589,1772.57,-357.614,738.847,2231.61,-407.025,411.227,2221.47,-440.642,423.833,1748.37,-472.23,448.901,1385.25
20.9667,-485.996,421.95,2237.7,-453.393,758.698,2236.68,0,0,0,-451.944,877.516,2692.97,-459.479,1009.23,2686.74,-433.107,1190.94,2674.86,-496.573,467.738,2708.33,0,0,0,0,0,0,-524.394,63.6112,2614.87,-440.352,675.96,1366.55,-416.733,719.285,1772.71,-357.179,736.673,2231.9,-406.59,409.054,2221.61,-442.381,422.819,1748.37,-472.23,449.046,1385.1
21,-485.126,419.776,2237.99,-452.958,756.38,2236.97,0,0,0,-453.683,873.314,2700.8,-461.218,1005.32,2701.09,-436.585,1187.6,2697.9,-496.863,467.303,2708.62,0,0,0,0,0,0,-526.713,62.1622,2634.29,0,0,0,-417.023,717.836,1772.86,-356.745,734.644,2232.33,-405.721,406.88,2221.61,-443.83,421.805,1748.51,-472.375,448.901,1385.1
21.0333,-484.257,417.603,2238.27,-452.234,754.061,2237.55,-470.346,709.867,2723.11,-454.118,869.547,2708.19,-462.812,1000.83,2714.27,-440.207,1183.55,2718.76,-497.008,466.869,2709.06,-464.84,272.557,2680.51,0,0,0,-527.872,61.4377,2651.53,-440.352,675.525,1366.7,-417.458,716.532,1773,-356.165,732.616,2232.77,-404.851,404.996,2221.76,-444.699,420.501,1748.51,-472.23,448.611,1384.96
