Frame number,702
First frame,150
Point frequency,30
Analog frequency,30

Time,M000,,,M001,,,M002,,,M003,,,M004,,,M005,,,M006,,,M007,,,M008,,,M009,,,M010,,,M011,,,M012,,,M013,,,M014,,,M015,,,M016,,,M017,,,M018,,,M019,,,M020,,,M021,,,M022,,,M023,,,M024,,,M025,,,M026,,,M027,,,M028,,,M029,,,M030,,,M031,,,M032,,,M033,,,M034,,,M035,,,M036,,,M037,,,M038,,,M039,,,M040,,,M041,,,M042,,,M043,,,M044,,,M045,,,M046,,,M047,,,M048,,,M049,,,M050,,,M051,,,M052,,,M053,,,M054,,,M055,,,M056,,,M057,,,M058,,,M059,,,M060,,,M061,,,M062,,,M063,,,M064,,,M065,,,M066,,,M067,,,M068,,,M069,,,M070,,,M071,,
10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.4471,594.091,2529.52,-5.79601,665.527,2377.96,-308.783,646.545,2619.65,-291.974,608.871,2456.35,-132.294,423.399,2229.73,-233.145,744.788,2229.15,-236.477,453.828,2621.68,0,0,0,-228.073,747.396,2690.07,-201.411,829.989,2522.13,-191.848,853.753,2380.42,-207.352,885.486,2293.77,-150.986,847.812,2205.09,0,0,0,0,0,0,0,0,0,-127.947,435.86,2681.81,-13.1859,388.188,2495.76,15.0696,357.469,2394.04,64.9153,367.612,2300.73,126.498,435.715,2307.97,0,0,0,118.094,417.892,2260.59,0,0,0,0,0,0,-244.737,718.416,1575.36,0,0,0,0,0,0,-197.209,713.344,1769.38,-188.081,741.6,1874.86,-130.555,762.61,2230.88,0,0,0,-54.3376,443.105,2216.68,-124.469,438.323,1620.85,-102.445,459.624,1742.72,-102.589,465.71,1581.88,0,0,0,0,0,0,-138.959,484.257,1381.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.5333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.9104,596.265,2529.96,-8.40422,667.556,2378.39,-312.26,645.531,2619.22,-294.437,608.147,2456.06,-132.874,424.413,2229.58,-235.753,745.077,2229,-238.071,453.538,2621.25,0,0,0,0,0,0,-206.338,829.989,2521.84,-196.63,853.753,2380.13,-212.134,885.196,2293.48,-155.043,848.101,2205.24,0,0,0,0,0,0,0,0,0,-129.396,436.585,2681.67,-10.4328,391.955,2497.79,0,0,0,73.6093,370.365,2303.19,135.337,438.034,2309.71,0,0,0,128.671,418.907,2263.49,0,0,0,0,0,0,-245.026,718.561,1575.21,0,0,0,0,0,0,-198.079,713.779,1769.38,-189.385,742.179,1875.01,-133.453,763.19,2230.74,0,0,0,-54.9172,444.554,2216.83,-123.89,439.338,1620.85,-101.72,460.928,1742.86,-102.155,466.579,1581.88,0,0,0,0,0,0,-138.814,484.547,1381.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.5667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.9533,598.293,2530.39,-11.592,669.439,2378.83,-316.172,644.516,2618.64,-297.19,607.567,2455.63,-133.743,425.572,2229.58,-238.941,745.657,2229,-239.955,453.393,2620.96,0,0,0,-236.912,746.816,2689.64,-211.554,829.989,2521.55,-201.846,853.753,2379.84,-217.495,885.051,2293.19,-159.68,848.391,2205.09,0,0,0,0,0,0,0,0,0,-131.28,437.454,2681.67,-8.40422,395.723,2499.82,28.5454,365.149,2398.82,80.9993,373.263,2305.65,143.161,440.932,2311.59,0,0,0,136.931,420.935,2265.81,0,0,0,0,0,0,-245.606,718.85,1575.21,0,0,0,0,0,0,-199.383,714.648,1769.52,-191.123,743.049,1875.15,-136.641,764.204,2231.03,0,0,0,-55.7866,446.148,2217.12,-123.31,440.062,1621.14,-101.14,462.087,1743.01,-101.72,467.448,1582.02,0,0,0,0,0,0,-138.814,484.691,1381.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.1411,600.612,2530.83,-14.9247,671.468,2379.26,-319.94,643.792,2618.35,-300.233,607.132,2455.19,-134.757,426.731,2229.58,-241.983,746.092,2229,-241.983,453.393,2620.81,0,0,0,-241.983,746.526,2689.2,-217.061,830.134,2521.12,-207.207,853.753,2379.55,-223.146,884.761,2292.61,-164.607,848.826,2204.8,0,0,0,0,0,0,0,0,0,-133.308,438.758,2681.67,-7.10011,399.49,2501.56,0,0,0,86.5055,376.741,2307.83,149.102,443.974,2313.33,0,0,0,143.306,423.399,2267.83,0,0,0,0,0,0,-246.186,719.14,1575.07,0,0,0,0,0,0,-200.832,715.373,1769.67,-193.007,743.773,1875.15,-140.119,765.508,2231.03,0,0,0,-56.9458,447.887,2217.26,-122.875,440.932,1621.43,-100.706,463.391,1743.15,-101.43,468.463,1582.17,0,0,0,0,0,0,-138.814,484.981,1381.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.6333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.4881,601.626,2530.54,-18.6921,673.641,2379.55,-324.142,643.502,2617.91,-303.711,606.842,2454.76,-136.351,428.325,2229.58,-245.896,746.816,2228.86,-244.447,453.828,2620.67,0,0,0,-247.49,746.816,2688.91,-223.002,830.568,2520.54,-212.859,854.187,2378.97,-229.087,884.616,2292.03,-170.258,849.261,2204.22,0,0,0,0,0,0,0,0,0,-135.916,440.062,2681.67,-7.24501,403.692,2503.15,36.6598,373.553,2402.88,90.4178,380.508,2309.86,153.594,447.452,2314.64,0,0,0,147.653,426.586,2269.43,0,0,0,0,0,0,-247.2,719.43,1574.92,0,0,0,0,0,0,-202.716,716.097,1769.67,-195.47,744.643,1875.3,-144.755,766.667,2230.88,0,0,0,-58.6846,449.915,2217.55,0,0,0,-100.416,464.985,1743.3,-101.285,469.477,1582.31,0,0,0,0,0,0,-138.67,485.126,1381.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.5454,604.234,2530.83,-23.0391,675.96,2380.13,-328.634,643.357,2617.48,-307.478,606.987,2454.32,-138.38,430.354,2229.15,-250.098,747.686,2228.86,-247.635,454.407,2620.52,0,0,0,-253.141,747.251,2688.34,-228.942,830.858,2519.96,-218.655,854.767,2378.39,-235.318,884.906,2291.45,-175.909,849.84,2203.64,0,0,0,0,0,0,0,0,0,-139.249,441.511,2681.81,-8.40422,407.605,2504.89,0,0,0,92.3015,384.131,2311.3,156.203,450.495,2315.36,0,0,0,150.262,429.34,2270.3,0,0,0,0,0,0,-248.649,719.72,1574.92,0,0,0,0,0,0,-205.179,716.967,1769.81,-198.368,745.367,1875.44,-148.668,768.116,2231.32,0,0,0,-60.5683,451.799,2217.84,-123.89,445.279,1619.99,-100.416,466.579,1743.44,-101.14,470.491,1582.46,0,0,0,0,0,0,-138.67,485.561,1381.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32.7475,606.698,2531.26,-27.5311,678.133,2380.57,-333.416,643.647,2617.04,-311.536,607.277,2454.03,-140.988,432.672,2229,-254.59,748.845,2228.86,-250.967,455.277,2620.52,0,0,0,-259.082,747.83,2688.05,-235.028,831.583,2519.53,-224.451,855.346,2377.81,-241.549,885.051,2290.73,-181.705,850.71,2202.92,0,0,0,0,0,0,0,0,0,-142.727,443.25,2681.96,-10.4328,411.372,2505.76,0,0,0,92.3015,387.318,2312.03,157.072,452.958,2315.36,0,0,0,150.986,431.513,2270.73,0,0,0,0,0,0,-250.243,720.154,1574.92,0,0,0,0,0,0,-207.932,717.981,1770.1,-201.556,746.381,1875.59,-153.739,769.276,2231.17,0,0,0,-63.3214,453.683,2218.42,-122.296,444.409,1622.01,-100.416,468.173,1743.73,-100.996,471.506,1582.75,0,0,0,0,0,0,-138.525,485.706,1381.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.7333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.819,608.871,2531.26,-32.6026,680.307,2380.86,-338.632,644.516,2616.75,-316.317,608.002,2453.89,-144.466,431.948,2230.16,-259.372,750.004,2228.86,-255.169,456.581,2620.52,0,0,0,-265.457,749.569,2687.9,-241.549,832.742,2519.09,-230.247,856.361,2377.38,-247.924,885.775,2290.15,-187.791,852.014,2202.48,0,0,0,0,0,0,0,0,0,-146.929,444.989,2681.96,0,0,0,34.921,388.333,2406.21,90.7076,390.361,2312.32,156.347,455.132,2314.64,0,0,0,150.407,433.542,2270.88,0,0,0,0,0,0,-252.127,720.734,1574.78,0,0,0,0,0,0,-210.975,719.14,1770.25,-205.034,747.396,1875.73,-158.376,771.159,2231.61,0,0,0,-66.9439,455.711,2218.71,-122.296,445.568,1622.3,-100.706,469.767,1744.02,-101.14,472.665,1582.89,0,0,0,0,0,0,-138.525,485.996,1381.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.7667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.0354,611.914,2531.99,-37.9639,682.48,2381.44,-344.283,645.821,2616.32,-321.389,609.306,2453.6,-148.958,433.976,2229.73,-264.153,751.453,2228.57,-259.806,458.465,2620.52,0,0,0,0,0,0,-247.924,834.191,2518.51,-236.043,857.81,2377.09,-254.3,886.935,2289.57,-193.877,853.173,2202.05,0,0,0,0,0,0,0,0,0,-151.856,447.162,2682.25,-17.2431,418.907,2507.64,31.5883,392.68,2406.65,87.23,392.97,2312.46,154.029,456.871,2313.04,0,0,0,148.088,434.411,2270.15,0,0,0,0,0,0,-254.3,721.169,1574.63,0,0,0,0,0,0,-214.308,720.444,1770.25,-208.801,748.41,1875.73,-163.303,773.043,2232.04,0,0,0,-71.4358,457.305,2219,-122.586,446.728,1622.74,-101.285,471.361,1744.45,-101.43,473.679,1583.18,0,0,0,0,0,0,-138.525,486.43,1381.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.1212,614.087,2532.13,-43.615,684.219,2381.73,-350.079,647.704,2616.17,-326.895,610.9,2453.45,-154.609,435.57,2229.73,-269.515,753.192,2228.57,-265.168,460.493,2620.81,0,0,0,-275.6,754.786,2687.03,-254.01,836.075,2518.08,-242.418,859.404,2376.36,-260.386,888.529,2288.99,-199.818,854.767,2201.62,0,0,0,0,0,0,0,0,0,-157.652,449.191,2682.83,-22.3146,422.384,2508.51,26.9515,396.737,2407.08,81.8687,395.143,2312.03,149.682,457.74,2310.44,0,0,0,142.002,434.121,2267.69,0,0,0,0,0,0,-256.618,721.603,1574.49,0,0,0,0,0,0,-217.93,721.459,1770.25,-213.003,749.569,1875.88,-169.244,774.492,2231.75,0,0,0,-76.9421,458.754,2219.29,-123.165,448.032,1623.03,-102.3,472.81,1744.74,-101.865,474.838,1583.62,0,0,0,0,0,0,-138.38,486.575,1382.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.8333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55.6417,615.826,2532.28,-49.8457,685.668,2382.02,-356.165,650.602,2615.88,-332.836,613.363,2453.45,-161.709,437.019,2229.73,-275.455,755.075,2228.42,-271.398,463.246,2621.25,0,0,0,-281.396,758.698,2686.16,-260.096,838.538,2517.35,-248.504,861.577,2375.64,-266.472,890.557,2288.27,-205.758,856.795,2200.89,0,0,0,0,0,0,0,0,0,-164.172,451.654,2683.99,-28.9801,426.007,2509.53,20.5758,400.939,2407.23,73.6093,397.172,2311.16,142.727,458.465,2307.1,0,0,0,133.453,433.252,2264.5,0,0,0,0,0,0,-259.516,722.183,1574.2,0,0,0,0,0,0,-222.422,723.197,1770.25,-217.785,751.018,1875.73,-175.184,776.086,2231.32,0,0,0,-83.8973,459.624,2219.73,-123.745,449.191,1623.46,-103.604,474.259,1745.18,-102.3,475.853,1583.91,0,0,0,0,0,0,-138.235,486.865,1382.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.8667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62.452,617.13,2532.28,-56.2213,686.393,2381.87,-361.961,654.515,2616.03,-339.067,616.551,2453.6,-170.837,438.034,2229.73,-281.686,757.104,2228.42,-278.353,466.869,2622.12,0,0,0,-287.047,762.32,2685.58,-265.312,841.436,2516.48,-254.01,864.04,2374.63,-271.833,893.021,2287.25,-211.265,858.969,2199.88,0,0,0,0,0,0,0,0,0,-171.562,454.552,2685.15,-37.0945,429.195,2510.25,11.8818,404.996,2406.94,62.8867,399.055,2309.86,132.729,459.479,2302.9,0,0,0,122.586,433.107,2261.46,0,0,0,0,0,0,-262.125,723.197,1573.62,0,0,0,0,0,0,-226.624,724.791,1770.1,-222.857,752.322,1875.44,-181.125,777.825,2231.17,0,0,0,-92.7362,459.769,2220.02,-124.614,449.915,1624.04,-105.487,475.273,1745.76,-103.024,476.432,1584.63,0,0,0,0,0,0,-138.09,487.155,1382.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68.9725,618,2531.99,-62.1622,686.103,2381.15,-367.612,659.731,2616.46,-345.587,620.753,2454.32,-181.415,438.758,2230.02,-287.772,759.422,2228.13,-286.033,471.361,2623.27,0,0,0,0,0,0,-269.225,844.914,2515.47,-258.647,867.083,2373.32,-276.47,895.919,2286.09,-216.626,861.432,2198.57,0,0,0,0,0,0,0,0,0,-179.531,457.595,2686.74,-47.0926,431.513,2510.69,0,0,0,49.8457,400.939,2307.97,119.398,460.928,2297.83,0,0,0,108.096,433.107,2257.26,0,0,0,0,0,0,-264.298,724.212,1573.04,0,0,0,0,0,0,-230.536,726.385,1769.96,-227.493,753.482,1875.15,-187.356,778.404,2230.6,0,0,0,-103.024,459.334,2220.6,0,0,0,-108.82,475.418,1746.63,-104.908,476.432,1585.64,0,0,0,0,0,0,-138.09,487.01,1383.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.9333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75.9278,618.579,2531.26,-68.9725,685.233,2379.99,-373.118,666.541,2617.19,-352.977,625.824,2455.34,-193.877,438.903,2230.74,-294.437,761.596,2227.84,-294.727,476.722,2624.72,0,0,0,-296.611,771.159,2685.15,-271.978,849.261,2514.31,-261.835,870.416,2371.87,-280.237,899.251,2284.64,-221.408,863.751,2196.83,0,0,0,0,0,0,0,0,0,-188.515,461.363,2688.19,-58.6846,433.107,2510.54,-10.2879,410.792,2405.34,33.3271,401.953,2305.22,101.72,462.812,2291.16,0,0,0,89.6933,433.107,2251.75,0,0,0,0,0,0,-266.617,724.646,1572.31,0,0,0,0,0,0,-234.883,726.82,1769.23,-232.42,754.206,1874.72,-193.587,779.129,2230.31,0,0,0,-115.051,457.885,2221.32,0,0,0,-114.471,474.404,1747.64,-108.385,475.563,1586.95,0,0,0,0,0,0,-138.38,486.865,1383.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.9667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.0279,619.159,2530.97,-76.2176,683.495,2378.54,-378.914,674.076,2617.91,-360.512,631.62,2456.2,-207.497,438.903,2231.61,-300.668,764.059,2227.41,-304.725,482.663,2626.17,0,0,0,0,0,0,-273.717,853.897,2512.86,-264.443,874.183,2370.13,-282.845,903.019,2283.05,-225.755,866.069,2194.66,0,0,0,0,0,0,0,0,0,-198.224,465.275,2689.64,-72.595,433.687,2509.38,0,0,0,14.2002,402.533,2301.31,80.2748,464.405,2283.19,0,0,0,68.3929,432.238,2245.81,0,0,0,0,0,0,-268.935,724.646,1571.59,0,0,0,0,0,0,-239.665,727.399,1768.94,-237.492,754.351,1874.29,-199.238,778.839,2229.58,0,0,0,-128.237,456.001,2222.19,-136.931,447.742,1626.8,-122.151,472.52,1748.8,-113.457,473.969,1588.4,0,0,0,0,0,0,-138.959,486.14,1384.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90.7076,619.304,2530.39,-83.4626,681.176,2377.09,-384.42,682.191,2618.06,-368.337,637.851,2456.78,-221.842,438.758,2232.48,-306.464,766.378,2226.68,0,0,0,0,0,0,-300.958,783.476,2683.26,-275.021,858.389,2511.41,-266.182,877.806,2368.54,-284.584,906.931,2281.31,-229.522,868.243,2192.34,0,0,0,0,0,0,0,0,0,-209.091,469.042,2690.65,-86.6504,433.252,2508.37,0,0,0,-7.10011,402.388,2297.1,55.4968,465.999,2274.07,0,0,0,44.3395,431.368,2239.29,0,0,0,0,0,0,-271.543,725.226,1570.86,0,0,0,0,0,0,-244.737,728.124,1768.65,-242.563,754.496,1873.71,-204.454,778.694,2228.86,0,0,0,-142.292,453.538,2223.06,-143.596,446.438,1627.66,-130.555,470.057,1750.11,-119.253,472.23,1589.99,0,0,0,0,0,0,-140.263,484.981,1385.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.0333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.5465,617.71,2529.38,-90.9974,677.988,2375.79,-390.651,690.16,2618.2,-376.306,644.516,2457.07,-237.347,438.468,2233.35,-312.115,768.696,2226.1,-326.75,495.124,2628.49,0,0,0,0,0,0,-276.18,863.026,2509.67,-267.631,881.573,2366.95,-285.888,910.843,2279.57,-232.855,870.416,2190.31,0,0,0,0,0,0,0,0,0,-221.263,472.665,2691.52,-102.734,432.962,2507.5,0,0,0,-31.8781,401.953,2292.18,27.2413,467.014,2263.92,0,0,0,15.3594,430.644,2230.88,0,0,0,0,0,0,-274.151,725.516,1570.14,0,0,0,0,0,0,-249.229,728.124,1767.78,-247.2,754.496,1873.13,-209.236,778.549,2228.42,0,0,0,-157.362,450.93,2223.93,-150.407,444.554,1628.82,-138.235,467.303,1751.55,-125.339,469.477,1591.58,0,0,0,0,0,0,-143.161,482.373,1386.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-108.385,614.957,2528.51,-98.822,674.366,2374.77,-396.737,697.985,2618.2,-384.42,650.747,2457.22,-253.286,438.178,2233.78,-317.766,770.87,2225.52,-339.067,500.92,2629.65,0,0,0,0,0,0,-277.049,866.794,2508.08,-268.645,884.761,2365.5,-286.758,914.466,2277.83,-235.608,872.445,2188.28,0,0,0,0,0,0,0,0,0,-233.724,474.983,2692.1,-120.702,432.672,2506.05,-87.23,413.835,2392.3,-59.554,401.229,2286.82,-3.33271,465.999,2253.49,0,0,0,-16.6635,428.905,2221.61,0,0,0,0,0,0,-276.76,725.806,1569.7,0,0,0,0,0,0,-254.01,728.414,1767.78,-251.837,754.351,1872.69,-214.308,777.825,2227.84,0,0,0,-172.866,448.756,2224.51,-156.637,441.801,1630.56,-143.886,464.261,1753.29,-131.425,466.144,1592.89,0,0,0,0,0,0,-149.682,479.185,1387.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-117.369,611.914,2528.22,-106.502,670.454,2374.34,-402.968,704.795,2617.91,-392.68,656.398,2457.07,-268.645,438.178,2233.78,-323.273,772.753,2225.09,-351.963,505.847,2630.23,0,0,0,0,0,0,-278.064,869.692,2506.78,-269.515,887.369,2364.05,-287.047,917.654,2276.38,-237.636,874.039,2186.69,0,0,0,0,0,0,0,0,0,-246.91,476.867,2692.39,0,0,0,-110.704,413.69,2388.68,-89.2586,399.345,2281.17,-35.7904,463.536,2242.77,0,0,0,-50.5702,425.137,2212.92,0,0,0,0,0,0,-279.078,726.675,1569.42,0,0,0,0,0,0,-258.067,728.848,1767.49,-256.039,754.351,1872.4,-219.379,776.81,2227.84,0,0,0,-188.081,446.438,2225.23,0,0,0,-146.929,461.942,1755.32,-138.235,463.536,1594.19,0,0,0,0,0,0,-162.578,476.867,1390.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127.802,608.871,2527.93,-114.906,666.396,2374.48,0,0,0,-401.229,661.47,2456.49,-283.57,438.178,2233.35,-329.358,774.347,2224.8,-365.583,510.339,2630.38,0,0,0,0,0,0,-279.658,871.575,2505.47,-270.384,889.108,2362.74,-287.192,919.972,2275.08,-239.375,875.198,2185.1,0,0,0,0,0,0,0,0,0,-260.965,478.026,2692.83,0,0,0,-137.221,412.386,2384.77,-122.006,396.592,2275.8,-71.2909,459.624,2231.46,0,0,0,-87.23,419.486,2204.08,0,0,0,0,0,0,-281.686,727.979,1569.13,0,0,0,0,0,0,-262.27,728.993,1767.49,-260.386,754.351,1872.4,-224.885,775.651,2227.99,0,0,0,-202.716,444.409,2225.67,0,0,0,-149.102,459.769,1757.79,-149.972,461.507,1595.5,0,0,0,0,0,0,-188.37,474.259,1394.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-138.235,605.393,2528.22,-123.165,662.774,2374.77,-418.182,714.938,2616.03,-409.633,665.382,2455.77,-296.756,438.178,2232.77,-335.589,775.506,2224.51,-378.914,513.816,2630.09,0,0,0,-318.056,802.748,2676.31,-282.266,872.59,2504.6,-271.833,889.978,2361.87,-287.482,921.566,2274.21,-240.824,875.922,2184.23,0,0,0,0,0,0,0,0,0,-275.311,478.606,2692.97,-181.56,426.007,2498.81,0,0,0,-155.623,392.825,2270.88,-107.661,452.813,2221.47,0,0,0,-125.194,412.241,2196.4,0,0,0,0,0,0,-283.57,729.428,1569.27,0,0,0,0,0,0,-265.892,729.718,1767.35,-264.733,754.641,1872.4,-231.551,774.782,2227.84,0,0,0,-215.322,442.96,2225.67,-186.342,437.744,1640.13,-153.449,457.016,1759.96,-167.36,458.899,1597.67,0,0,0,0,0,0,-224.451,472.665,1402.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
