Time,Rhip,,,Lhip,,,Lshoulder,,,HLelbow,,,Lelbow,,,Lhand,,,Rshoulder,,,HRelbow,,,Relbow,,,Rhand,,,Lfeet,,,Lknee,,,Lwaist,,,Rwaist,,,Rknee,,,Rfeet,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
47.0667,-827.236,463.681,2236.54,-745.512,794.054,2234.65,0,0,0,-677.554,905.772,2688.62,-639.735,1030.97,2678.48,-553.809,1193.11,2657.76,-900.266,590.614,2707.46,-833.322,324.722,2677.9,-866.504,224.885,2675.44,-908.09,119.688,2665.73,-770.435,700.158,1369.45,-707.113,736.383,1773.29,-652.921,760.582,2230.31,-750.873,440.352,2223.35,-763.48,474.838,1747.5,-773.768,521.496,1387.85
47.1,-827.67,463.536,2236.54,-745.802,794.054,2234.51,0,0,0,-677.844,906.496,2687.9,-640.025,1031.55,2677.47,-554.099,1193.69,2656.17,-901.57,592.352,2707.46,-834.046,326.605,2680.37,-865.489,226.479,2676.02,-906.931,119.977,2666.6,-770.58,700.158,1369.45,-707.983,736.383,1773.14,-653.066,760.437,2230.31,-751.163,440.497,2223.35,-763.625,474.983,1747.64,-773.623,521.351,1388
47.1333,-827.236,463.971,2236.25,-746.526,794.198,2234.65,0,0,0,-678.133,907.221,2687.18,-640.459,1032.27,2676.6,-554.968,1194.56,2655.01,-902.874,593.946,2707.32,-833.322,327.04,2680.8,-864.475,228.363,2676.45,-905.482,120.122,2667.32,-770.725,700.158,1369.45,-709.287,737.977,1773,-653.79,760.871,2230.31,-751.308,440.352,2223.49,-763.914,475.128,1747.64,-773.768,521.351,1387.85
47.1667,-827.815,463.391,2236.83,-747.685,794.343,2234.65,-744.353,751.888,2721.66,-678.133,907.8,2686.45,-641.039,1032.85,2675.73,-555.838,1195.43,2653.7,-904.178,595.54,2707.17,-832.597,327.33,2681.24,-863.461,230.536,2676.89,-904.033,119.977,2668.05,-770.87,700.303,1369.45,-710.301,737.108,1773.43,-654.515,761.161,2230.31,-751.163,440.352,2223.49,-764.059,475.128,1747.64,-773.768,521.206,1388
47.2,-827.96,463.246,2236.68,-748.7,794.633,2234.8,-748.12,759.133,2720.36,-678.423,908.235,2685.87,-641.618,1033.43,2674.71,-556.997,1196.15,2652.25,-905.192,596.844,2707.17,-831.438,327.185,2681.24,-862.302,233,2677.32,-902.294,119.977,2668.48,-771.159,700.448,1369.31,-711.75,737.832,1773.72,-655.674,761.451,2230.16,-751.453,440.352,2223.49,-763.625,475.128,1747.79,-773.768,521.061,1388
47.2333,-828.395,463.391,2236.68,-749.569,794.778,2234.94,0,0,0,-678.423,908.67,2685.15,-641.763,1033.86,2673.56,-557.576,1196.73,2650.08,-906.206,598.148,2707.03,-830.858,327.04,2680.8,-861.287,235.463,2677.61,-900.555,119.833,2668.48,-771.304,700.448,1369.31,-712.765,738.122,1773.58,-656.398,761.886,2230.45,-751.743,440.352,2223.64,-763.045,474.838,1747.79,-773.623,520.917,1388.14
47.2667,-829.119,463.681,2236.68,-750.294,794.923,2234.94,0,0,0,-677.988,908.815,2684.57,-641.474,1033.86,2672.25,-557.431,1197.02,2647.62,-907.076,599.163,2706.88,-832.017,327.33,2680.08,-860.273,237.926,2677.9,-898.961,119.543,2668.34,-771.594,700.593,1369.16,-713.344,739.281,1774.45,-657.123,761.741,2230.45,-752.322,440.497,2223.64,-762.61,474.838,1747.64,-773.478,520.627,1388.14
47.3,-830.134,463.971,2236.54,-750.728,795.068,2235.09,0,0,0,-677.699,908.96,2683.7,-640.894,1034.01,2670.95,-557.286,1197.17,2645.01,-907.945,600.032,2706.74,-828.83,327.33,2681.09,-859.259,240.39,2678.34,-897.657,119.398,2668.05,-771.739,700.593,1369.16,-713.779,739.571,1774.45,-657.702,761.886,2230.45,-753.482,440.642,2223.64,-762.9,474.548,1747.64,-773.768,520.772,1387.85
47.3333,-831.583,464.55,2236.68,-751.018,795.213,2235.09,0,0,0,-676.395,908.815,2683.12,-639.88,1033.86,2669.5,-556.417,1196.88,2642.55,-908.525,600.901,2706.59,-829.409,327.764,2680.37,-858.244,242.563,2678.48,-896.643,119.398,2667.61,-771.739,700.738,1369.31,-713.489,739.571,1774.45,-657.413,761.886,2230.89,-754.931,440.932,2223.78,-763.769,474.693,1747.64,-773.912,520.627,1388
47.3667,-833.322,465.275,2236.68,-750.583,795.358,2234.8,0,0,0,-675.09,908.67,2682.54,-638.431,1033.43,2668.19,-555.113,1196.44,2640.23,-909.104,601.481,2706.45,-830.568,328.054,2679.5,-857.375,244.592,2678.77,-896.208,119.398,2667.32,-771.884,700.593,1369.16,-712.765,740.151,1774.01,-657.558,761.451,2230.74,-756.814,441.221,2223.78,-765.074,474.838,1747.79,-774.347,520.627,1387.85
47.4,-835.495,465.999,2236.68,-749.859,795.503,2234.65,0,0,0,-673.497,908.09,2681.81,-636.547,1032.7,2667.03,-552.94,1195.57,2637.91,-909.539,601.916,2706.3,-833.756,328.924,2678.34,-856.506,246.186,2679.06,-896.063,119.398,2667.18,-771.739,700.593,1369.31,-711.171,738.557,1773.87,-657.268,760.437,2230.31,-759.278,441.366,2223.93,-766.233,475.128,1747.64,-774.492,520.482,1387.85
47.4333,-837.669,467.014,2236.97,-748.845,795.648,2234.51,0,0,0,-671.178,907.366,2681.24,-633.794,1031.55,2665.73,-550.042,1194.12,2635.74,-909.974,602.206,2706.16,-835.495,329.503,2677.47,-855.781,247.2,2679.35,-894.759,119.253,2667.76,-771.594,700.448,1369.31,-709.867,738.122,1773.72,-656.688,759.857,2230.31,-761.451,441.511,2224.22,-767.972,474.548,1747.93,-775.072,520.192,1387.85
47.4667,-839.407,468.028,2236.83,-747.83,796.082,2234.36,0,0,0,-667.266,905.917,2680.51,-629.882,1029.95,2664.14,-546.129,1192.38,2633.42,-910.119,602.351,2705.87,-836.22,330.228,2676.89,-855.057,247.779,2679.5,-890.702,119.108,2669.93,-771.594,700.303,1369.45,-708.852,737.832,1773.43,-655.964,759.567,2230.45,-763.625,441.946,2224.36,-769.131,474.693,1748.22,-775.361,520.047,1387.71
47.5,-841.581,469.622,2236.68,-746.671,796.517,2234.22,-730.153,751.743,2722.39,-661.035,903.598,2679.79,-623.361,1027.63,2662.54,-539.898,1189.78,2630.23,-910.119,602.206,2705.72,-828.105,331.387,2680.51,-854.477,247.49,2679.79,-887.224,119.688,2671.53,-771.449,700.158,1369.45,-707.548,737.687,1773.29,-655.384,758.698,2230.16,-766.088,442.525,2224.65,-770,474.548,1748.22,-775.651,519.902,1387.71
47.5333,-844.044,470.926,2236.54,-745.512,796.952,2234.07,0,0,0,-654.949,900.845,2679.5,-616.261,1024.59,2661.09,-531.929,1186.01,2626.61,-910.119,602.061,2705.43,-830.713,332.546,2678.77,-854.187,246.62,2679.93,-884.471,119.688,2672.25,-771.304,700.013,1369.45,-705.664,737.253,1773.14,-654.37,758.408,2230.45,-768.841,442.96,2224.65,-771.159,474.693,1748.22,-776.086,519.757,1387.57
47.5667,-845.928,472.085,2236.39,-744.208,797.241,2234.07,0,0,0,-649.443,898.092,2678.77,-609.016,1021.4,2659.5,-522.945,1181.52,2623.27,-909.974,601.626,2705.29,-834.191,331.967,2677.03,-853.897,244.737,2680.22,-882.878,120.267,2672.83,-771.014,700.013,1369.6,-707.113,739.136,1770.97,-653.5,757.829,2230.45,-771.014,443.395,2224.65,-772.463,474.838,1748.37,-776.086,519.757,1387.71
47.6,-847.667,473.099,2236.68,-742.614,797.386,2234.07,0,0,0,-644.372,895.484,2677.76,-601.771,1018.07,2657.47,-512.657,1176.16,2619.65,-909.539,600.901,2705,-837.089,332.691,2676.45,-853.897,241.839,2680.37,-882.008,121.426,2673.84,-771.014,700.013,1369.6,-703.926,736.528,1773,-652.196,757.104,2230.6,-773.188,443.974,2224.8,-773.768,474.983,1748.51,-776.376,519.612,1387.71
47.6333,-849.406,475.128,2236.25,-740.875,797.531,2234.07,0,0,0,-639.445,893.165,2676.6,-594.961,1015.03,2655.3,-502.514,1170.21,2616.32,-909.104,600.177,2704.85,-837.089,338.052,2678.92,-854.042,237.926,2680.66,-881.718,122.731,2675.15,-771.014,699.868,1369.6,-703.201,735.949,1772.86,-651.182,756.235,2230.31,-775.506,444.409,2224.94,-775.072,475.128,1748.51,-776.521,519.757,1387.71
47.6667,-851.434,476.142,2236.25,-739.281,797.386,2233.93,-718.705,751.598,2723.4,-634.518,890.702,2675.58,-588.15,1011.98,2653.56,-493.241,1165,2613.57,-908.525,599.163,2704.56,-839.118,339.791,2679.21,-854.332,232.855,2680.95,-882.008,124.324,2676.31,-770.87,699.868,1369.6,-702.622,735.514,1772.86,-649.733,755.075,2230.45,-777.97,444.699,2224.94,-776.231,475.273,1748.51,-776.666,519.757,1387.71
47.7,-853.608,477.591,2236.1,-737.253,797.386,2233.93,0,0,0,-629.302,888.529,2675,-581.485,1009.09,2652.54,-484.402,1160.22,2611.83,-907.655,598.003,2704.27,-841.436,342.544,2679.79,-855.202,228.073,2681.38,-882.588,126.208,2677.76,-770.725,699.724,1369.6,-701.897,734.934,1772.71,-648.284,754.061,2230.6,-780.578,445.134,2224.94,-777.39,475.418,1748.8,-776.81,520.047,1387.57
47.7333,-855.781,478.895,2236.25,-735.079,797.241,2233.78,0,0,0,-624.665,886.5,2674.71,-575.399,1006.48,2651.68,-476.432,1156.16,2610.52,-906.786,596.555,2703.98,-843.899,345.877,2680.51,-857.23,229.087,2682.39,-883.457,128.092,2678.92,-770.725,699.724,1369.45,-701.317,734.21,1772.57,-646.98,752.033,2230.16,-783.186,445.568,2224.94,-778.404,475.418,1748.66,-776.81,519.757,1387.57
47.7667,-857.665,480.344,2236.25,-732.761,796.952,2233.78,0,0,0,-620.753,884.616,2674.14,-569.893,1004.16,2650.81,-468.897,1152.39,2609.22,-905.627,594.961,2703.84,-846.073,348.92,2681.09,-859.693,233.145,2683.84,-884.616,130.12,2680.37,-770.58,699.579,1369.6,-700.738,733.63,1772.57,-645.096,750.728,2230.16,-785.504,445.858,2225.09,-779.708,475.563,1748.8,-776.955,519.612,1387.71
47.8,-859.404,481.793,2236.1,-730.587,796.807,2233.78,0,0,0,-617.275,883.022,2673.56,-564.966,1001.84,2649.79,-461.797,1148.62,2607.92,-904.468,593.077,2703.55,-847.667,350.659,2681.38,-862.157,238.361,2685.15,-886.21,131.714,2682.1,-770.435,699.579,1369.45,-700.448,732.906,1772.42,-643.647,749.279,2230.02,-787.678,446.438,2225.09,-781.302,475.853,1748.95,-777.245,519.902,1387.57
47.8333,-860.708,482.953,2236.25,-728.704,796.662,2233.78,0,0,0,-614.232,881.573,2672.98,-560.619,999.667,2648.78,-455.422,1145.15,2606.61,-903.019,591.048,2703.26,-849.55,351.963,2681.81,-864.185,242.853,2686.02,-888.239,133.308,2683.41,-770.435,699.579,1369.45,-700.303,732.471,1772.42,-642.343,748.265,2229.87,-789.417,446.872,2225.23,-782.607,476.287,1749.09,-777.245,519.323,1387.85
47.8667,-861.577,483.822,2236.39,-727.255,796.517,2233.78,0,0,0,-611.624,880.414,2672.69,-556.997,998.073,2648.2,-450.205,1142.25,2605.6,-901.57,588.875,2702.97,-851.144,352.832,2682.25,-864.91,244.737,2686.45,-890.847,134.612,2684.42,-770.435,699.579,1369.45,-700.013,732.181,1772.42,-641.184,747.541,2229.87,-790.576,447.162,2225.23,-783.766,476.432,1749.24,-777.68,519.323,1387.57
47.9,-862.157,484.691,2236.39,-726.095,796.517,2233.64,0,0,0,-609.596,879.4,2672.25,-553.954,996.624,2647.62,-446.003,1140.08,2604.73,-899.831,586.411,2702.68,-852.593,353.557,2682.54,-865.634,244.592,2686.31,-893.455,135.772,2685.29,-770.435,699.579,1369.45,-699.868,731.891,1772.42,-640.314,746.961,2229.73,-791.445,447.597,2225.38,-784.925,476.577,1749.24,-777.68,519.323,1387.57
47.9333,-862.591,485.126,2236.54,-725.226,796.372,2233.64,0,0,0,-607.857,878.82,2671.96,-551.635,995.755,2647.04,-442.815,1138.48,2604,-897.802,583.658,2702.39,-854.912,355.585,2682.39,-867.373,244.012,2685.73,-896.208,136.641,2685.58,-770.435,699.579,1369.45,-699.724,731.746,1772.42,-639.59,746.526,2229.58,-792.025,447.742,2225.38,-785.939,476.867,1749.38,-777.825,519.178,1387.57
47.9667,-862.881,485.561,2236.54,-724.501,796.372,2233.64,-703.201,751.598,2722.68,-606.842,878.53,2671.82,-550.186,995.32,2646.75,-440.787,1137.76,2603.42,-895.774,580.76,2701.96,-854.477,354.861,2683.12,-869.692,243.432,2685,-898.817,137.365,2685.58,-770.29,699.579,1369.45,-699.724,731.457,1772.42,-639.01,746.237,2229.58,-792.605,447.887,2225.52,-786.519,477.012,1749.38,-777.825,519.033,1387.57
48,-862.881,485.851,2236.54,-723.922,796.227,2233.64,0,0,0,-606.263,878.675,2671.53,-549.462,995.465,2646.46,-439.917,1137.61,2602.99,-893.6,577.573,2701.67,-854.042,353.847,2683.55,-872.01,242.708,2684.28,-900.99,138.09,2685.15,-770.29,699.724,1369.45,-699.579,731.312,1772.42,-638.576,745.947,2229.44,-792.75,447.887,2225.52,-786.953,476.867,1749.38,-777.825,518.888,1387.71
48.0333,-862.881,485.706,2236.83,-723.777,796.227,2233.64,0,0,0,-605.973,879.255,2671.38,-549.607,996.045,2646.02,-440.207,1138.34,2602.7,-891.137,574.095,2701.38,-854.187,353.847,2683.41,-873.894,241.983,2683.12,-902.874,138.38,2684.42,-770.29,699.724,1369.45,-699.868,731.457,1772.28,-638.431,745.947,2229.44,-792.605,447.887,2225.52,-787.098,477.157,1749.53,-777.97,518.888,1387.71
48.0667,-862.447,485.416,2236.83,-723.777,796.082,2233.78,0,0,0,-606.263,879.835,2671.24,-550.186,996.769,2645.88,-441.511,1139.64,2602.41,-888.529,570.472,2701.09,-854.332,353.702,2683.12,-875.343,242.418,2683.12,-904.178,138.525,2683.41,-770.29,699.724,1369.31,-700.158,731.602,1772.42,-638.431,745.947,2229.29,-792.17,447.742,2225.52,-786.953,477.012,1749.53,-777.825,518.888,1387.71
48.1,-861.867,484.981,2236.97,-724.067,795.937,2233.64,0,0,0,-606.987,880.704,2671.09,-551.491,998.073,2645.59,-443.83,1141.52,2601.83,-885.631,566.56,2700.65,-854.332,353.267,2682.39,-876.647,244.012,2684.28,-905.627,138.525,2682.1,-770.145,699.868,1369.31,-700.158,731.602,1772.42,-638.431,746.092,2229.29,-791.59,447.452,2225.52,-786.519,476.867,1749.53,-777.825,518.743,1387.71
48.1333,-861.287,484.402,2236.83,-724.357,795.792,2233.49,0,0,0,-608.726,881.863,2670.51,-553.809,999.667,2645.01,-447.162,1143.84,2600.96,-882.733,562.503,2700.36,-854.332,352.977,2681.67,-877.661,245.896,2685.87,-906.351,137.8,2680.8,-770,699.868,1369.31,-700.013,731.457,1772.42,-638.576,746.237,2229.29,-790.866,447.162,2225.52,-785.939,476.577,1749.53,-777.68,518.888,1387.71
48.1667,-860.418,483.822,2236.83,-724.646,795.648,2233.35,0,0,0,-610.9,883.167,2670.08,-556.852,1001.26,2644.29,-451.075,1146.31,2600.24,-879.545,558.156,2699.93,-854.187,352.687,2681.38,-878.096,247.2,2686.89,-906.786,136.931,2679.35,-769.855,699.868,1369.31,-699.868,731.457,1772.28,-638.72,746.381,2229.15,-789.996,446.728,2225.52,-784.925,476.432,1749.53,-777.245,519.033,1387.85
48.2,-859.549,482.953,2236.68,-725.226,795.358,2233.2,-709.722,756.669,2724.42,-613.798,884.761,2669.5,-560.764,1003.29,2643.71,-456.001,1149.06,2599.51,-876.067,553.374,2699.64,-850.854,349.21,2678.63,-877.661,247.055,2686.6,-907.221,135.627,2677.47,-769.855,699.868,1369.31,-699.579,731.457,1772.28,-639.01,746.671,2229.15,-788.837,446.148,2225.23,-783.331,476.142,1749.38,-776.955,519.468,1387.85
48.2333,-858.389,481.938,2236.39,-726.095,795.068,2233.06,0,0,0,-617.42,886.065,2669.06,-565.256,1005.03,2643.13,-461.942,1151.67,2598.79,-872.59,548.593,2699.2,-851.289,348.485,2679.64,-876.212,244.592,2684.28,-906.931,133.453,2675.58,-769.71,699.868,1369.31,-699.579,731.602,1772.13,-639.445,747.106,2229,-787.533,445.423,2225.23,-780.288,475.418,1749.09,-776.521,519.612,1388
48.2667,-856.795,480.634,2236.1,-727.399,794.923,2232.91,0,0,0,-620.608,887.224,2668.19,-569.748,1006.77,2641.97,-467.738,1154.42,2597.77,-868.677,543.376,2698.91,-849.406,344.573,2677.03,-873.459,238.796,2679.21,-906.351,130.845,2672.83,-769.855,699.868,1369.16,-699.868,731.746,1772.13,-640.314,747.685,2229,-785.649,444.699,2225.09,-776.521,474.259,1748.95,-775.651,519.902,1388.14
48.3,-854.622,478.751,2235.67,-729.428,794.778,2232.91,0,0,0,-623.796,888.673,2666.17,-573.95,1008.65,2639.36,-473.679,1157.17,2594.87,-864.765,537.87,2698.48,-848.681,340.081,2675,-872.155,232.565,2673.56,-906.206,126.788,2667.03,-770,699.868,1369.16,-700.593,732.326,1772.28,-641.618,748.7,2229.15,-782.751,443.685,2224.65,-772.319,473.389,1748.51,-774.637,520.337,1388.14
48.3333,-850.999,475.997,2235.09,-732.181,794.198,2233.06,-715.663,754.641,2718.04,-626.549,890.122,2662.54,-577.573,1010.24,2634.43,-478.461,1158.91,2588.21,-860.563,532.219,2698.19,-846.652,333.416,2670.22,-871.865,226.334,2665.88,-905.917,121.861,2657.62,-770.29,700.158,1369.16,-701.897,733.195,1772.42,-643.357,750.149,2229.29,-778.549,442.236,2224.22,-768.551,472.955,1748.08,-774.057,520.772,1388.29
48.3667,-846.508,472.665,2234.8,-735.659,793.764,2233.2,0,0,0,-629.302,890.847,2658.34,-580.905,1010.53,2627.62,-482.518,1158.33,2577.49,-856.071,526.133,2697.75,-843.899,326.895,2663.99,-877.806,230.536,2659.64,-904.468,116.355,2645.59,-770.58,700.158,1369.16,-703.201,734.065,1772.42,-645.676,751.743,2229.44,-773.333,440.932,2223.78,-764.784,472.52,1747.64,-773.478,521.206,1388.29
48.4,-841.581,469.042,2234.36,-739.426,792.894,2233.35,0,0,0,-632.2,890.557,2653.41,-584.093,1009.52,2618.93,-486.575,1155.87,2562.71,-851.434,519.902,2697.32,-840.277,317.621,2659.07,-876.937,223.436,2651.1,-901.28,111.139,2629.94,-770.87,700.303,1369.16,-704.795,734.934,1772.71,-648.429,753.482,2229.44,-767.392,439.193,2223.21,-760.871,471.795,1747.06,-772.463,521.496,1388.43
48.4333,-836.22,464.985,2233.93,-742.904,791.59,2233.64,-719.285,755.365,2714.13,-634.084,890.267,2646.89,-586.267,1008.22,2608.5,-489.328,1152.39,2545.9,-846.652,513.382,2696.88,-833.322,314.289,2649.79,-870.271,212.859,2638.05,-896.498,105.777,2611.68,-771.159,700.448,1369.16,-706.389,735.659,1773,-650.747,754.786,2229.73,-761.306,437.454,2222.48,-756.669,471.361,1746.48,-771.884,521.931,1388.14
48.4667,-831.003,461.218,2233.35,-745.947,789.996,2233.93,0,0,0,-635.388,888.529,2640.08,-588.15,1005.17,2597.63,-492.081,1147.18,2528.66,-841.581,506.427,2696.59,-823.468,307.913,2638.63,-851.579,206.338,2614.87,-889.978,101.72,2591.4,-771.449,700.593,1369.16,-707.113,736.238,1773.14,-652.486,755.8,2230.45,-755.22,435.715,2221.9,-752.902,470.926,1745.76,-771.304,522.366,1388
48.5,-825.497,457.305,2232.77,-748.265,787.968,2234.07,-722.183,758.118,2712.68,-636.402,886.355,2632.98,-590.179,1001.7,2585.75,-494.979,1140.94,2510.4,-836.075,499.471,2695.87,-817.527,299.799,2628.2,-836.365,202.136,2594.15,-883.892,99.2567,2567.49,-771.739,700.593,1369.16,-707.258,736.238,1773.29,-654.225,755.655,2230.16,-749.135,433.831,2221.18,-749.279,470.201,1745.18,-770.58,522.8,1387.85
48.5333,-820.281,453.683,2232.19,-749.424,785.504,2234.07,0,0,0,-637.127,883.892,2625.88,-592.208,998.073,2574.3,-498.312,1134.42,2492.57,-830.858,492.226,2694.86,-807.674,293.713,2616.17,-826.366,196.775,2574.88,-875.777,97.0832,2543.87,-771.739,700.448,1369.31,-707.258,735.514,1773.29,-654.08,755.365,2230.74,-743.339,431.658,2220.45,-746.381,469.332,1744.45,-770,522.8,1387.71
48.5667,-815.209,449.915,2231.61,-749.279,782.751,2234.07,-718.705,750.004,2709.2,-637.561,880.849,2619.8,-593.801,993.292,2563.58,-502.079,1126.89,2475.77,-824.772,485.416,2694.28,-803.327,291.395,2611.1,-820.136,191.268,2557.06,-867.808,97.373,2520.69,-772.029,700.448,1369.45,-707.258,735.949,1774.16,-653.645,753.916,2230.6,-737.977,429.05,2219.87,-744.643,468.028,1744.16,-770.145,522.51,1387.57
48.6,-810.427,446.148,2231.46,-748.12,779.998,2234.07,0,0,0,-638.141,877.081,2614,-595.975,988.075,2552.85,-506.282,1118.63,2458.52,-818.542,478.316,2693.12,-797.966,286.468,2602.84,-815.934,186.487,2540.39,-859.983,98.822,2495.76,-772.174,700.738,1369.74,-703.636,734.644,1773.87,-652.921,751.453,2230.16,-732.616,426.297,2219.44,-743.918,466.144,1743.73,-770.58,522.076,1387.28
48.6333,-805.791,442.381,2231.03,-746.671,776.955,2233.49,-713.634,743.773,2707.32,-638.286,872.879,2607.77,-598.148,982.424,2541.84,-511.063,1110.23,2442,-812.601,471.071,2691.81,-789.127,279.223,2589.95,-812.166,183.589,2524.89,-850.275,100.561,2473.01,-771.594,700.738,1370.18,-695.956,732.906,1773,-651.617,749.714,2230.02,-727.834,423.399,2218.86,-743.049,464.84,1743.3,-770.29,522.076,1386.99
48.6667,-801.733,439.048,2230.16,-745.077,774.057,2232.33,-712.62,742.759,2705.29,-637.416,868.387,2601.54,-599.308,976.048,2530.25,-515.7,1101.1,2424.91,-806.37,464.261,2690.65,-781.157,274.006,2579.8,-807.24,183.009,2510.4,-841.146,104.473,2451.13,-770.58,700.593,1371.48,-685.089,730.587,1771.7,-649.878,747.396,2229.29,-723.777,420.356,2217.7,-741.31,463.246,1742.43,-769.855,522.076,1386.55
48.7,-797.676,435.715,2229.29,-742.904,771.014,2231.03,-710.011,739.716,2703.84,-636.837,863.461,2594.73,-601.046,968.369,2517.93,-520.772,1090.08,2406.07,-798.69,456.436,2689.2,-770.725,271.543,2566.76,-799.415,186.052,2496.63,-832.017,109.545,2429.11,-768.986,700.593,1374.23,-671.758,727.834,1770.97,-647.559,744.932,2228.86,-719.575,417.168,2216.68,-739.426,461.363,1741.7,-769.71,521.931,1386.26
48.7333,-793.619,432.527,2228.71,-740.875,767.972,2230.6,-707.113,736.963,2702.25,-636.837,858.534,2587.34,-603.51,960.834,2505.33,-526.278,1078.49,2387.23,-789.996,448.322,2688.05,-760.582,269.804,2554.16,-786.374,194.311,2483.59,-823.179,115.486,2408.1,-766.088,700.448,1379.31,-655.674,724.936,1771.26,-646.255,742.324,2228.71,-715.663,413.98,2215.82,-737.832,459.479,1741.12,-769.565,521.641,1386.12
48.7667,-789.417,428.905,2228.13,-739.281,764.494,2231.32,0,0,0,-637.127,853.028,2580.53,-606.408,951.995,2492.43,-532.798,1063.57,2367.38,-780.433,440.497,2687.32,-750.728,270.674,2540.83,-779.564,197.934,2467.65,-815.064,123.89,2387.67,-761.306,700.013,1386.99,-635.098,718.995,1771.99,-643.647,739.571,2230.45,-711.46,410.937,2214.66,-736.094,458.32,1740.54,-769.565,521.641,1385.83
48.8,-784.345,425.282,2227.26,-737.542,761.306,2232.04,0,0,0,-637.271,846.508,2574.01,-609.016,941.272,2478.95,-539.464,1047.05,2346.81,-769.855,432.962,2686.74,-738.992,275.166,2526.77,-774.927,201.411,2451.42,-806.805,133.598,2368.11,-753.916,699.724,1396.84,-613.943,714.938,1777.06,-641.908,736.818,2232.19,-706.534,407.894,2213.64,-734.065,457.16,1739.96,-769.421,521.641,1385.83
48.8333,-778.694,422.095,2226.54,-734.644,758.263,2232.33,0,0,0,-637.416,839.697,2566.47,-611.914,929.97,2464.75,-546.854,1028.07,2325.65,-758.988,425.717,2685.73,-733.34,275.89,2521.55,-765.653,207.787,2435.05,-797.241,144.61,2349.41,-744.643,698.275,1406.26,-591.773,711.75,1780.97,-639.3,734.065,2233.78,-701.028,405.141,2212.48,-732.326,456.146,1739.38,-769.276,521.641,1385.54
48.8667,-772.753,419.197,2225.67,-730.587,755.51,2232.91,-692.189,728.414,2698.77,-637.127,832.887,2559.08,-613.508,918.378,2450.41,-554.244,1007.78,2304.64,-748.265,419.197,2684.57,-720.734,278.353,2511.27,-754.496,216.626,2419.55,-787.533,156.203,2332.46,-731.457,695.666,1412.49,-573.805,709.287,1785.75,-635.098,731.167,2234.94,-695.232,402.388,2211.47,-730.732,455.277,1738.95,-768.986,521.496,1385.54
48.9,-765.798,415.864,2224.65,-725.081,752.322,2233.78,-686.972,726.24,2696.88,-635.388,826.077,2551.84,-615.102,905.047,2436.21,-561.634,984.887,2283.48,-737.542,413.256,2683.12,-708.852,283.425,2500.11,-744.063,223.146,2406.07,-776.521,170.548,2315.22,-711.316,691.319,1413.36,-558.301,706.679,1789.81,-629.592,727.979,2235.96,-688.421,399.345,2210.16,-728.414,454.407,1738.37,-768.696,521.641,1385.25
48.9333,-758.263,412.531,2223.64,-719.14,748.99,2234.8,-680.597,723.197,2695.44,-632.78,819.266,2545.61,-615.826,891.427,2423.02,-568.589,960.979,2264.07,-726.82,407.894,2682.1,-698.13,287.337,2493.01,-730.587,234.159,2392.3,-763.914,186.487,2299.13,-684.219,684.219,1408,-545.695,704.65,1792.85,-623.506,724.791,2236.83,-680.742,396.447,2208.72,-724.936,453.248,1737.5,-768.551,521.786,1385.25
48.9667,-750.149,409.343,2222.77,-712.909,746.237,2235.38,0,0,0,-629.012,812.456,2539.96,-615.681,876.792,2411.43,-574.675,936.346,2246.97,-715.807,403.113,2681.24,-685.523,291.829,2486.2,-717.546,241.549,2386.65,-750.294,203.875,2284.79,-648.864,682.625,1404.52,-535.407,702.622,1794.73,-616.985,721.748,2237.41,-672.627,393.839,2207.27,-720.879,452.089,1736.77,-768.261,521.206,1385.54
49,-740.585,406.3,2221.32,-705.375,742.904,2235.52,0,0,0,-623.651,805.501,2533.44,-614.522,862.591,2399.84,-578.732,911.423,2231.17,-703.346,398.331,2680.08,-671.758,292.264,2479.82,-697.115,255.025,2374.77,-735.224,223.002,2271.17,-608.002,678.423,1397.71,-525.698,700.013,1795.17,-609.74,718.995,2237.41,-663.498,391.231,2205.82,-716.532,450.785,1736.05,-768.261,521.206,1385.39
49.0333,-729.863,403.402,2219.73,-697.405,739.571,2235.23,0,0,0,-617.565,798.98,2527.06,-611.045,848.681,2389.26,-581.195,887.949,2217.26,-689.725,393.839,2678.63,-655.819,303.131,2475.91,-679.293,272.123,2361.01,-717.112,242.273,2259,-564.676,673.352,1391.91,-516.57,698.13,1795.31,-601.626,716.097,2236.97,-653.645,388.767,2204.22,-711.46,449.191,1735.04,-768.116,520.772,1385.39
