Time,Rhip,,,Lhip,,,Lshoulder,,,HLelbow,,,Lelbow,,,Lhand,,,Rshoulder,,,HRelbow,,,Relbow,,,Rhand,,,Lfeet,,,Lknee,,,Lwaist,,,Rwaist,,,Rknee,,,Rfeet,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
27.5667,-762.031,366.743,2228.28,-784.2,708.707,2236.1,0,0,0,-710.736,789.562,2528.94,-707.113,842.161,2393.61,-670.019,877.516,2222.77,-735.369,376.451,2686.31,-681.901,303.276,2486.2,0,0,0,-694.362,260.965,2259.43,-802.313,605.249,1363.22,-751.598,671.613,1776.33,-681.901,705.375,2229.29,-680.597,368.337,2217.26,-649.153,390.651,1742.86,-785.215,420.646,1410.17
27.6,-764.059,364.279,2228.42,-787.098,706.244,2236.97,-744.353,693.638,2689.93,-719.285,791.3,2533.44,-715.952,850.42,2401.43,-677.119,897.078,2234.51,-740.006,374.422,2687.18,-686.827,297.335,2487.79,0,0,0,-703.201,245.606,2263.34,-801.878,605.393,1363.95,-755.365,670.309,1777.06,-684.944,703.056,2229.87,-682.77,366.163,2215.82,-671.468,390.651,1739.82,-804.197,421.66,1405.1
27.6333,-766.378,362.106,2228.57,-789.272,703.781,2237.99,-750.439,690.16,2690.94,-725.95,793.039,2538.07,-723.052,858.389,2410.56,-683.35,916.784,2247.4,-744.787,371.959,2687.76,-691.899,290.96,2489.82,-701.317,257.198,2374.05,-711.46,228.073,2268.85,-802.023,605.249,1364.09,-757.684,668.57,1777.78,-686.972,700.013,2230.31,-685.523,363.41,2214.66,-694.797,388.478,1738.51,-806.66,420.066,1396.26
27.6667,-769.565,359.787,2229.15,-790.576,701.607,2238.71,-754.786,686.248,2692.25,-731.312,794.054,2543,-728.848,865.345,2420.56,-687.842,935.331,2261.17,-749.279,369.351,2688.48,-697.55,285.019,2492.43,-707.548,242.853,2379.7,-719.575,209.236,2275.51,-801.588,605.104,1364.53,-757.973,666.252,1778.22,-688.131,696.681,2230.89,-689.001,360.512,2214.08,-713.054,386.014,1738.22,-810.282,420.356,1391.33
27.7,-774.057,357.614,2230.02,-792.17,698.564,2241.03,-758.408,681.901,2693.84,-735.659,794.633,2548.8,-733.775,872.01,2431.72,-691.899,953.879,2277.11,-753.771,366.453,2689.2,-703.056,275.021,2495.91,-714.358,225.61,2386.51,-728.269,187.936,2284.21,-801.299,604.379,1364.82,-758.118,663.209,1778.8,-688.131,692.768,2231.46,-693.348,356.889,2214.37,-729.573,384.131,1739.82,-813.036,419.631,1388.87
27.7333,-778.694,355.585,2231.46,-789.562,697.405,2239.72,-761.016,677.554,2696.16,-738.992,794.923,2555.61,-737.542,878.386,2444.47,-695.521,971.267,2294.93,-758.408,363.555,2690.36,-708.707,263.574,2500.98,-722.328,208.367,2394.91,-736.818,165.621,2295.08,-800.719,604.234,1365.69,-758.118,660.021,1779.23,-687.842,688.711,2232.04,-698.13,353.267,2215.53,-741.165,380.798,1742.43,-814.485,418.472,1388.29
27.7667,-782.317,353.412,2232.77,-789.417,695.087,2240.59,0,0,0,-741.165,795.358,2563.72,-739.716,883.747,2457.8,-697.695,987.206,2314.2,-764.059,361.526,2691.67,-714.938,252.271,2507.93,-730.297,192.572,2405.49,-745.222,143.306,2308.12,-800.719,603.51,1365.69,-757.973,657.702,1779.96,-688.276,685.089,2232.77,-701.752,349.789,2216.25,-751.308,377.031,1744.02,-815.789,416.733,1388
27.8,-784.635,350.949,2233.2,-790.141,692.479,2241.32,0,0,0,-742.324,795.503,2572.27,-741.165,889.543,2472.29,-699.434,1002.71,2335.5,-770.435,360.367,2692.54,0,0,0,0,0,0,-754.061,119.977,2323.62,-800.429,603.51,1366.12,-758.408,656.109,1780.39,-689.291,682.046,2233.49,-704.215,346.891,2216.54,-759.857,374.422,1745.32,-817.383,415.284,1387.57
27.8333,-786.374,348.63,2233.35,-791.011,689.87,2241.61,0,0,0,-743.339,795.503,2580.38,-742.034,895.194,2487.07,-699.868,1018.36,2358.11,-776.376,359.498,2693.41,-729.283,226.044,2525.9,0,0,0,-763.335,97.2281,2341.3,-800.429,603.365,1366.41,-759.133,654.515,1780.82,-690.16,679.148,2234.07,-706.099,343.993,2216.54,-766.957,371.814,1746.19,-818.397,413.835,1387.57
27.8667,-787.968,346.457,2233.49,-791.735,687.697,2241.9,-761.161,667.845,2704.56,-744.208,795.213,2588.64,-742.614,900.121,2502.28,-699.724,1032.85,2381.58,-781.882,359.208,2694.57,-738.122,217.495,2535.18,0,0,0,-772.319,75.493,2361.44,-799.85,602.495,1366.84,-759.422,652.486,1781.11,-691.319,676.395,2234.22,-707.838,341.385,2216.39,-771.594,370.075,1746.77,-819.266,412.821,1387.42
27.9,-789.996,344.428,2233.49,-792.17,685.523,2242.33,0,0,0,-744.932,794.778,2597.92,-742.904,904.902,2519.09,-699.868,1046.04,2407.66,-787.388,359.643,2695.73,0,0,0,0,0,0,-781.737,54.7723,2384.19,-799.705,602.495,1366.99,-758.843,651.037,1781.4,-691.754,673.931,2234.94,-710.011,338.922,2216.54,-774.057,368.481,1746.92,-819.846,411.807,1387.28
27.9333,-792.315,342.399,2233.78,-792.315,683.495,2242.77,0,0,0,-745.077,793.764,2608.21,-742.324,909.249,2537.35,-699.289,1058.35,2435.77,-792.46,360.367,2697.03,0,0,0,0,0,0,-791.011,35.9353,2408.82,-799.27,602.495,1367.28,-758.408,649.733,1781.69,-692.044,671.178,2235.52,-712.33,336.458,2216.68,-775.361,367.177,1746.92,-819.991,411.372,1387.28
27.9667,-794.198,340.516,2233.64,-792.025,681.756,2243.2,0,0,0,-745.077,792.75,2618.78,-741.6,913.741,2556.33,-698.854,1068.93,2465.04,-796.952,361.092,2698.33,0,0,0,0,0,0,-799.27,19.5615,2434.32,-799.27,602.495,1367.42,-757.973,648.429,1782.13,-692.044,668.715,2236.1,-714.214,334.14,2216.97,-776.666,365.873,1747.06,-820.281,410.792,1387.28
28,-795.648,338.777,2233.64,-791.3,679.727,2243.2,-768.261,637.996,2714.13,-744.787,792.025,2630.09,-740.585,917.364,2576.76,-698.709,1078.93,2496.92,-801.733,362.541,2699.78,-764.784,183.734,2586.76,0,0,0,-807.819,5.07151,2461.42,-798.69,602.206,1367.71,-757.394,646.98,1782.27,-691.464,666.252,2236.25,-715.807,331.822,2216.83,-778.259,364.714,1747.06,-820.57,410.503,1387.13
28.0333,-797.096,337.038,2233.78,-790.431,677.844,2243.35,-769.855,645.676,2718.47,-744.208,791.445,2642.26,-740.006,919.972,2598.21,-698.13,1086.9,2530.1,-805.646,364.424,2701.23,-770.29,178.227,2602.26,0,0,0,-815.644,-5.94091,2488.81,-798.546,601.916,1367.86,-756.669,645.676,1782.42,-690.74,663.788,2236.54,-717.256,329.503,2216.97,-779.564,363.7,1747.06,-820.86,409.923,1387.13
28.0667,-798.835,335.444,2233.78,-789.417,676.25,2243.64,0,0,0,-744.208,790.576,2654.14,-740.006,921.276,2618.93,-698.564,1092.84,2563.58,-808.978,366.018,2702.68,-775.072,174.895,2616.9,0,0,0,-822.309,-13.6206,2514.31,-798.401,601.916,1368,0,0,0,-690.015,661.18,2236.83,-719.14,327.33,2216.97,-780.288,362.541,1746.92,-821.005,409.778,1387.13
28.1,-800.429,333.85,2233.93,-788.402,674.511,2243.93,-771.594,638.431,2719.63,-744.643,788.982,2666.02,-740.006,921.566,2639.94,-698.999,1096.46,2597.34,-811.442,368.047,2704.13,-779.274,172.721,2630.66,0,0,0,-828.395,-19.5615,2539.52,-797.821,601.916,1368.29,-754.931,643.212,1782.71,-689.146,658.717,2237.12,-721.024,325.301,2217.12,-781.447,361.381,1747.06,-821.295,409.198,1387.13
28.1333,-802.023,332.546,2234.22,-787.678,673.062,2244.22,-772.319,635.098,2721.66,-744.932,786.953,2676.89,-740.151,920.986,2659.21,-698.709,1097.47,2629.36,0,0,0,-782.896,172.142,2643.71,0,0,0,-833.611,-23.184,2563,-798.546,601.626,1368,-754.351,642.053,1782.85,-688.566,656.543,2237.26,-722.618,323.273,2217.26,-782.896,360.367,1747.21,-821.585,408.764,1386.99
28.1667,-803.327,331.532,2234.51,-786.953,672.048,2244.51,0,0,0,-744.498,785.07,2686.89,-740.006,919.392,2676.74,-697.985,1096.61,2657.47,0,0,0,0,0,0,0,0,0,-838.103,-25.9372,2585.02,-797.241,601.916,1368.58,-753.916,641.039,1782.85,-688.131,654.804,2237.55,-724.067,321.824,2217.41,-784.055,359.498,1747.21,-821.874,408.329,1386.99
28.2,-804.486,330.662,2234.65,-786.809,671.178,2244.51,-772.463,629.302,2723.69,-744.787,782.896,2695.87,-739.136,917.219,2692.54,-695.811,1094.87,2683.12,0,0,0,-785.215,175.184,2664.14,0,0,0,-842.595,-27.2413,2605.6,-797.386,601.626,1368.73,-753.771,640.314,1782.85,-688.421,653.5,2237.41,-725.081,320.664,2217.55,-785.07,358.918,1747.21,-822.164,407.894,1386.99
28.2333,-804.921,329.938,2234.94,-786.953,670.309,2244.8,-775.217,626.259,2726.3,-744.787,780.433,2703.4,-738.122,914.466,2706.01,-693.927,1091.53,2705,0,0,0,-786.664,176.489,2672.98,0,0,0,-846.073,-27.5311,2624,-797.241,601.771,1368.87,-754.061,640.025,1782.85,-688.711,652.776,2237.7,-725.661,320.085,2217.55,-785.794,358.628,1747.21,-822.309,407.894,1386.99
28.2667,-805.356,329.503,2234.94,-787.533,670.019,2244.8,-775.796,624.955,2727.02,-744.353,778.259,2708.91,-736.094,912.002,2716.16,-690.305,1088.93,2722.24,0,0,0,-788.113,177.648,2679.21,0,0,0,-848.536,-27.0964,2638.92,-797.386,601.626,1368.87,-754.641,639.59,1783,-689.581,652.486,2237.84,-725.95,319.65,2217.7,-785.939,358.483,1747.21,-822.309,407.749,1386.99
28.3,-805.211,328.924,2235.09,-788.982,669.294,2245.09,-775.506,624.23,2727.6,-742.759,777.825,2712.39,-733.34,910.553,2723.11,-685.378,1086.61,2734.56,0,0,0,0,0,0,0,0,0,-850.275,-26.6617,2649.65,-796.952,602.206,1369.45,-755.365,639.59,1783.14,-691.174,652.341,2238.13,-725.806,319.505,2217.7,-785.939,358.194,1747.21,-822.454,407.605,1386.84
28.3333,-804.341,328.344,2235.23,-791.3,668.86,2245.66,-775.217,623.941,2728.33,-741.455,777.245,2714.27,-730.008,909.684,2726.59,-679.438,1084.58,2740.79,0,0,0,0,0,0,0,0,0,-850.999,-26.227,2655.01,-797.241,601.771,1369.02,-756.524,639.735,1783.14,-692.913,652.631,2238.13,-725.081,319.505,2217.7,-786.374,358.194,1747.35,-822.599,407.17,1386.99
28.3667,-803.327,328.054,2235.38,-793.039,668.57,2245.81,0,0,0,-739.426,777.245,2716.01,-726.82,909.249,2728.47,-673.352,1083.27,2742.82,0,0,0,0,0,0,0,0,0,-850.565,-25.9372,2656.75,-797.241,601.481,1369.02,-758.118,639.735,1783.14,-694.507,652.921,2238.13,-723.922,319.94,2217.55,-786.809,358.338,1747.35,-822.889,407.17,1386.99
28.4,-802.748,328.199,2235.38,-794.054,668.57,2245.52,0,0,0,-738.557,776.81,2716.16,-723.197,909.104,2729.05,-666.686,1082.55,2742.38,0,0,0,-793.619,181.125,2682.68,0,0,0,-848.826,-25.7923,2657.33,-797.531,601.626,1368.87,-759.857,639.88,1783.14,-695.666,653.79,2237.84,-723.342,320.519,2217.41,-786.953,358.773,1747.5,-822.744,407.17,1386.99
28.4333,-802.748,328.924,2235.38,-794.778,669.15,2245.38,0,0,0,-736.528,777.1,2716.45,-719.575,908.96,2728.62,-660.89,1082.12,2740.06,0,0,0,-794.923,183.299,2683.55,0,0,0,-846.073,-25.7923,2657.62,-797.096,601.336,1369.16,-760.582,640.169,1783,-696.391,654.37,2237.7,-723.342,321.389,2217.41,-786.809,359.353,1747.5,-822.744,407.315,1387.13
28.4667,-803.037,329.648,2235.38,-795.213,670.164,2245.38,-775.506,627.853,2729.34,-736.094,777.39,2716.3,-717.546,909.249,2727.89,-656.978,1082.41,2737.46,0,0,0,-793.329,184.313,2685,0,0,0,-843.03,-25.6474,2658.63,-797.386,601.771,1368.73,-760.727,640.749,1782.85,-696.97,655.239,2237.7,-723.632,322.258,2217.55,-786.374,360.077,1747.5,-822.599,407.749,1387.13
28.5,-803.472,330.662,2235.38,-795.648,671.033,2245.09,-777.535,627.853,2729.63,-736.238,777.97,2715.58,-716.967,909.829,2727.02,-655.819,1082.84,2735.14,0,0,0,-791.3,185.327,2686.89,0,0,0,-840.567,-25.0678,2660.22,-797.096,602.061,1368.73,-760.582,641.474,1782.71,-697.405,656.253,2237.7,-724.067,323.273,2217.84,-785.794,360.947,1747.5,-822.454,408.039,1387.28
28.5333,-803.762,331.387,2235.38,-796.082,672.192,2244.94,0,0,0,-737.398,779.419,2715.43,-717.546,910.843,2726.3,-656.688,1083.85,2734.12,0,0,0,-789.707,186.632,2689.06,0,0,0,-839.263,-23.9085,2661.96,-797.386,602.061,1368.58,-760.727,641.908,1782.56,-697.985,657.123,2237.7,-724.212,324.287,2217.84,-785.215,361.816,1747.5,-822.164,408.474,1387.28
28.5667,-803.762,331.967,2235.52,-796.662,672.482,2244.65,-786.084,627.998,2730.94,-738.122,780.143,2714.85,-719.43,912.147,2726.44,-659.586,1085.59,2734.27,0,0,0,0,0,0,0,0,0,-839.118,-22.3146,2663.56,-797.386,602.206,1368.29,-761.451,642.198,1782.42,-698.564,657.992,2237.26,-724.067,325.011,2217.99,-784.49,362.685,1747.5,-821.874,409.054,1387.42
28.6,-803.472,332.256,2235.52,-797.386,672.772,2244.36,-786.953,629.302,2730.65,-740.73,781.882,2715.29,-722.328,913.741,2726.88,-664.513,1087.91,2735.14,0,0,0,-786.374,187.646,2691.96,0,0,0,-839.552,-20.7207,2665.01,-797.821,602.351,1368.15,-762.61,642.343,1782.27,-699.144,658.717,2237.12,-724.067,325.736,2217.99,-783.766,363.12,1747.5,-821.44,409.343,1387.57
28.6333,-803.327,332.546,2235.81,-798.111,673.062,2244.36,0,0,0,-743.049,783.331,2715.43,-725.516,915.19,2727.6,-670.454,1090.23,2736.01,0,0,0,-785.939,189.095,2693.84,-814.629,88.9688,2686.6,-839.987,-19.1268,2667.03,-798.111,602.495,1367.86,-763.769,642.633,1782.13,-699.868,659.296,2236.83,-723.632,326.46,2218.28,-783.331,363.41,1747.5,-821.295,409.633,1387.57
28.6667,-803.037,332.981,2235.81,-798.835,673.352,2244.22,-786.809,631.62,2727.89,-745.512,784.49,2715.87,-729.138,916.639,2728.47,-676.539,1092.55,2737.02,0,0,0,-785.36,190.544,2695.73,0,0,0,-840.132,-17.388,2669.21,-797.966,602.64,1368,-764.639,642.778,1782.13,-700.738,660.021,2236.83,-723.342,327.185,2218.28,-782.751,363.555,1747.64,-821.295,409.488,1387.57
28.7,-802.893,333.271,2235.96,-799.85,673.786,2243.93,0,0,0,-748.555,785.794,2716.01,-733.195,917.943,2729.34,-683.784,1094.14,2737.6,0,0,0,-784.635,191.848,2697.9,0,0,0,-839.987,-15.939,2671.53,-799.56,602.64,1366.99,-765.074,643.212,1781.98,-701.752,660.745,2236.68,-723.197,327.909,2218.42,-782.172,363.99,1747.35,-821.15,409.633,1387.57
28.7333,-802.893,333.85,2235.96,-800.864,674.511,2243.93,-789.707,632.635,2728.04,-751.163,786.953,2716.3,-736.963,919.103,2729.78,-689.436,1096.17,2738.62,0,0,0,-783.621,193.152,2699.93,-812.891,92.8811,2693.99,-838.828,-14.7798,2674.14,-797.676,603.22,1367.86,-765.218,643.502,1781.98,-702.622,661.76,2236.68,-722.908,328.924,2218.57,-781.447,364.569,1747.35,-820.86,409.923,1387.57
28.7667,-802.893,334.43,2235.81,-801.733,675.09,2243.78,-791.445,633.069,2727.75,-754.061,787.968,2716.16,-740.73,920.117,2729.63,-694.652,1097.33,2738.62,0,0,0,-782.462,194.311,2701.67,-811.152,93.7505,2696.45,-836.944,-13.7655,2676.89,-797.966,603.075,1368,-765.363,644.082,1781.84,-703.636,662.629,2236.68,-723.197,329.358,2218.57,-780.578,365.294,1747.21,-820.57,410.068,1387.57
28.8,-802.893,335.154,2235.81,-802.893,675.815,2243.49,-793.619,633.794,2727.31,-756.959,788.982,2715.58,-744.208,920.986,2729.2,-698.999,1098.63,2738.04,0,0,0,-781.157,195.326,2702.97,0,0,0,-834.481,-13.4757,2679.64,-797.966,603.365,1368,-765.798,644.516,1781.69,-704.795,663.643,2236.68,-723.197,330.373,2218.57,-779.853,365.728,1747.35,-820.425,410.358,1387.57
28.8333,-802.893,335.734,2235.81,-804.052,676.395,2243.35,0,0,0,-759.567,789.996,2714.85,-747.106,922.001,2727.89,-702.187,1099.65,2736.59,0,0,0,0,0,0,0,0,0,-831.003,-13.4757,2681.24,-798.111,603.22,1367.86,-766.233,645.096,1781.69,-705.954,664.658,2236.68,-723.052,331.532,2218.86,-779.419,366.308,1747.35,-820.281,410.503,1387.57
28.8667,-802.893,336.458,2235.81,-805.211,677.119,2243.2,0,0,0,-761.741,790.866,2713.69,-749.279,923.015,2726.01,-703.926,1100.52,2733.83,0,0,0,-778.259,194.456,2701.67,0,0,0,-826.946,-13.9104,2681.52,-797.531,604.379,1368.58,-766.957,645.676,1781.69,-707.113,665.672,2236.68,-723.052,332.546,2219,-779.129,366.888,1747.35,-820.136,410.792,1387.71
28.9,-803.182,337.183,2235.81,-806.515,677.844,2243.06,-797.966,637.271,2724.99,-763.48,791.88,2712.39,-751.018,923.884,2724.13,-705.085,1101.39,2730.36,0,0,0,0,0,0,0,0,0,-822.019,-14.49,2680.95,-798.111,603.655,1367.71,-767.537,646.255,1781.55,-708.562,666.541,2236.54,-723.197,333.56,2219,-778.984,367.612,1747.35,-819.991,410.937,1387.71
28.9333,-803.617,337.907,2235.67,-807.819,678.568,2242.77,-799.415,637.851,2724.56,-765.074,792.315,2711.66,-752.322,924.319,2722.68,-706.099,1101.82,2727.6,0,0,0,-769.276,194.021,2705.72,0,0,0,-816.368,-14.7798,2680.95,-797.821,603.799,1367.86,-767.972,646.835,1781.4,-709.867,667.556,2236.54,-723.632,334.575,2219,-778.549,368.192,1747.21,-819.991,411.227,1387.57
28.9667,-804.341,338.632,2235.67,-809.123,679.293,2242.77,-801.154,638.141,2724.42,-766.523,792.605,2711.52,-753.337,924.609,2722.82,-707.403,1102.26,2726.88,0,0,0,-769.565,197.789,2703.69,-795.503,99.4016,2698.62,-810.862,-14.6349,2681.96,-798.111,603.944,1367.57,-768.406,647.414,1781.55,-711.171,668.425,2236.68,-724.067,335.589,2219.15,-778.115,368.771,1747.21,-819.556,411.662,1387.71
29,-804.921,339.356,2235.52,-810.427,680.017,2242.62,-803.037,638.286,2724.42,-768.406,792.75,2711.95,-755.075,924.754,2723.84,-709.287,1102.4,2728.47,0,0,0,0,0,0,-791.88,99.8363,2700.07,-806.08,-14.49,2683.7,-797.531,603.51,1368.15,-768.986,647.994,1781.4,-712.475,669.439,2236.68,-724.646,336.458,2219.15,-777.39,369.496,1747.06,-819.266,412.241,1387.57
29.0333,-805.066,339.936,2235.38,-812.021,680.597,2242.62,-804.486,638.431,2724.42,-771.159,793.039,2712.24,-757.684,924.754,2724.99,-711.75,1102.26,2731.23,0,0,0,0,0,0,0,0,0,-802.313,-14.2002,2685.44,-798.111,604.234,1367.57,-769.421,648.429,1781.4,-713.924,670.309,2236.83,-724.936,337.328,2219.29,-776.521,370.075,1747.06,-819.121,412.531,1387.57
29.0667,-805.066,340.226,2235.38,-813.76,681.031,2242.62,0,0,0,-773.043,793.329,2713.11,-760.292,924.754,2726.44,-714.503,1102.11,2734.41,0,0,0,0,0,0,0,0,0,-799.415,-14.0553,2687.03,-797.821,604.524,1367.71,-770.29,648.864,1781.4,-715.663,671.323,2236.83,-724.791,338.197,2219.29,-775.796,370.51,1747.21,-818.687,412.676,1387.71
29.1,-804.486,340.516,2235.23,-815.499,681.321,2242.62,0,0,0,-776.086,793.619,2714.13,-763.48,924.609,2728.33,-717.981,1101.97,2737.6,0,0,0,-764.494,201.122,2705.43,0,0,0,-797.096,-13.7655,2688.62,-798.111,604.524,1367.57,-771.449,649.298,1781.55,-717.401,672.192,2236.97,-724.067,339.067,2219.29,-774.927,371.09,1747.06,-818.397,412.966,1387.71
29.1333,-803.762,340.95,2235.23,-817.383,681.466,2242.62,-815.934,636.547,2729.2,-778.694,793.329,2714.56,-766.523,924.609,2729.92,-721.603,1101.82,2740.5,0,0,0,0,0,0,0,0,0,-795.213,-13.4757,2689.93,-797.966,604.669,1367.57,-772.608,649.733,1781.4,-719.14,673.207,2237.12,-723.197,339.936,2219.29,-774.057,371.959,1746.92,-818.252,413.401,1387.71
29.1667,-803.037,341.095,2235.09,-819.266,681.611,2242.62,-812.021,638.431,2724.13,-781.302,793.764,2715.29,-769.565,924.464,2730.79,-725.081,1101.97,2742.38,0,0,0,0,0,0,-776.81,98.3873,2705.14,-793.474,-13.3308,2690.65,-798.256,604.814,1367.42,-773.333,650.312,1781.55,-721.024,674.076,2237.26,-722.473,340.95,2219.15,-773.043,372.539,1746.77,-817.962,413.545,1387.71
29.2,-802.603,341.53,2234.94,-821.15,681.756,2242.62,0,0,0,-784.055,793.909,2715.29,-773.043,924.609,2731.52,-729.138,1102.26,2743.4,0,0,0,-763.335,200.687,2705.87,-775.651,98.6771,2705.29,-792.025,-13.041,2691.09,-798.69,605.104,1367.13,-774.057,650.747,1781.55,-722.908,675.09,2237.41,-721.893,341.675,2219.15,-771.739,373.118,1746.63,-817.672,413.835,1387.71
29.2333,-802.313,341.82,2234.65,-822.744,681.901,2242.48,0,0,0,-786.519,794.054,2715.29,-776.086,924.899,2731.37,-732.906,1102.84,2743.69,0,0,0,0,0,0,-777.97,98.822,2704.42,-790.431,-12.8961,2690.65,-797.966,605.249,1367.42,-774.637,651.182,1781.55,-724.501,675.67,2237.55,-721.459,342.544,2219.15,-770.87,373.698,1746.63,-817.527,414.125,1387.57
29.2667,-802.023,342.11,2234.65,-824.048,682.191,2242.48,-819.121,638.431,2726.88,-789.127,794.488,2714.85,-778.839,925.333,2730.79,-736.673,1103.42,2742.67,0,0,0,-761.886,199.962,2704.27,-776.81,98.9669,2703.55,-788.982,-12.7512,2689.2,-800.284,605.249,1365.98,-775.361,651.472,1781.55,-725.95,676.25,2237.7,-721.314,343.269,2219,-770.435,374.277,1746.48,-817.238,414.415,1387.57
29.3,-801.878,342.254,2234.51,-825.352,682.335,2242.33,-821.005,638.576,2726.44,-791.3,795.068,2714.27,-781.882,925.768,2729.78,-740.73,1103.85,2740.93,0,0,0,-760.582,200.832,2703.84,-775.651,98.9669,2702.39,-787.388,-12.7512,2687.18,-797.531,605.973,1367.42,-776.086,651.762,1781.55,-727.11,676.684,2237.7,-721.169,343.703,2219,-770.435,374.567,1746.48,-817.238,414.705,1387.57
29.3333,-801.878,342.399,2234.36,-826.511,682.335,2242.19,-822.164,639.01,2726.3,-793.474,795.648,2713.4,-784.78,926.492,2728.33,-744.787,1104.72,2738.91,0,0,0,-759.567,200.832,2702.83,-774.202,98.9669,2701.09,-785.794,-12.6063,2685.44,-798.256,605.538,1367.28,-776.666,651.906,1781.55,-728.414,677.119,2237.7,-721.169,344.138,2219,-770.29,375.002,1746.34,-817.093,414.994,1387.57
29.3667,-802.023,342.544,2234.36,-827.67,682.335,2242.19,0,0,0,-795.503,796.082,2712.53,-787.243,927.217,2726.88,-748.555,1105.73,2736.3,0,0,0,0,0,0,-773.478,98.9669,2699.93,-784.78,-12.6063,2683.55,-797.821,606.118,1367.71,-777.245,652.051,1781.55,-729.573,677.409,2237.7,-721.314,344.428,2219,-770.145,375.292,1746.34,-816.948,415.139,1387.57
29.4,-802.023,342.544,2234.36,-828.975,682.335,2242.04,-826.366,639.445,2725.14,-796.807,796.807,2711.81,-789.562,927.797,2725.28,-752.177,1106.46,2733.4,0,0,0,0,0,0,0,0,0,-784.2,-12.4614,2681.52,-798.111,605.683,1367.57,-777.97,652.196,1781.69,-730.877,677.699,2237.7,-721.314,344.718,2218.86,-770.145,375.582,1746.34,-816.803,415.574,1387.57
29.4333,-802.023,342.544,2234.22,-830.279,682.046,2242.04,0,0,0,-798.256,797.386,2710.79,-791.735,928.521,2723.84,-755.655,1107.33,2730.79,0,0,0,0,0,0,-772.608,98.9669,2697.9,-783.186,-12.4614,2679.79,-797.386,606.987,1368.44,-778.549,652.341,1781.69,-732.036,677.988,2237.84,-721.314,345.008,2218.86,-769.855,376.016,1746.19,-816.658,415.864,1387.57
29.4667,-802.023,342.399,2234.22,-831.438,681.756,2242.04,-825.207,636.547,2720.79,-799.705,797.821,2709.93,-793.474,929.246,2722.24,-758.263,1107.91,2728.18,0,0,0,0,0,0,0,0,0,-782.172,-12.6063,2678.63,-797.821,605.973,1367.57,-778.984,652.341,1781.69,-733.195,677.988,2237.84,-721.314,345.152,2218.86,-769.565,376.161,1746.05,-816.513,416.009,1387.57
29.5,-802.023,342.11,2234.22,-832.597,681.611,2242.04,-826.221,637.271,2720.94,-800.864,798.256,2709.2,-795.213,929.68,2720.79,-760.437,1108.63,2726.01,0,0,0,-755.655,201.411,2700.51,0,0,0,-780.723,-12.7512,2678.19,-797.531,605.973,1367.86,-779.419,652.486,1781.69,-734.5,677.988,2237.84,-721.314,345.297,2218.86,-769.565,376.161,1746.05,-816.658,416.154,1387.57
29.5333,-802.023,341.965,2234.22,-833.611,681.176,2242.04,-826.366,637.561,2720.5,-801.878,798.69,2708.48,-796.517,930.115,2719.78,-762.031,1109.07,2724.13,0,0,0,0,0,0,0,0,0,-779.564,-12.8961,2678.48,-797.676,606.263,1367.71,-779.853,652.486,1781.69,-735.514,677.988,2237.84,-721.314,345.297,2218.86,-769.421,376.161,1746.05,-816.513,416.299,1387.71
29.5667,-802.168,341.82,2234.07,-834.626,680.886,2242.04,-826.946,637.561,2720.65,-802.313,798.835,2708.04,-797.096,930.405,2719.05,-763.19,1109.5,2722.68,0,0,0,-756.38,201.122,2699.35,0,0,0,-778.984,-13.041,2678.05,-796.807,605.393,1368.58,-780.288,652.341,1781.69,-736.528,677.844,2237.99,-721.459,345.297,2218.71,-769.276,376.161,1746.05,-816.368,416.299,1387.71
29.6,-802.313,341.53,2234.07,-835.495,680.597,2241.9,-827.091,637.561,2720.79,-802.603,798.98,2707.75,-797.531,930.405,2718.62,-763.769,1109.65,2721.81,0,0,0,-756.524,200.832,2699.2,0,0,0,-778.115,-13.4757,2677.47,-797.531,606.408,1367.71,-780.723,652.341,1781.69,-737.398,677.988,2237.99,-721.603,345.152,2218.71,-769.276,376.161,1745.9,-816.368,416.443,1387.71
29.6333,-802.603,341.24,2234.07,-836.22,680.307,2242.04,-826.946,637.416,2720.79,-802.603,798.835,2707.75,-797.676,930.405,2718.62,-764.204,1109.65,2721.52,0,0,0,-755.51,200.832,2699.2,0,0,0,-776.376,-13.4757,2678.05,-797.096,606.553,1368,-781.013,652.196,1781.69,-737.977,677.699,2238.13,-722.038,345.008,2218.71,-768.986,376.161,1745.9,-816.368,416.588,1387.71
