Time,Rhip,,,Lhip,,,Lshoulder,,,HLelbow,,,Lelbow,,,Lhand,,,Rshoulder,,,HRelbow,,,Relbow,,,Rhand,,,Lfeet,,,Lknee,,,Lwaist,,,Rwaist,,,Rknee,,,Rfeet,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10.2667,-158.811,369.496,2230.88,-164.462,707.113,2236.1,-120.267,709.577,2690.36,-72.0154,780.143,2520.11,-60.8581,792.025,2393.03,19.5615,699.144,2301.89,-153.884,382.247,2688.48,-98.0975,311.246,2485.62,-105.922,293.858,2365.93,-124.759,274.441,2254.65,0,0,0,-128.382,681.756,1775.32,-65.2051,695.811,2228.86,-78.2462,364.279,2215.96,-126.788,397.462,1742.57,-140.988,434.556,1379.89
10.3,-159.101,369.93,2230.88,-164.462,707.548,2235.96,-118.239,714.214,2691.81,-73.0297,780.433,2519.96,-62.0173,792.17,2392.74,17.8227,698.709,2301.6,-154.464,382.827,2688.34,-98.6771,311.391,2485.47,-107.226,294.148,2365.64,-125.773,274.586,2254.65,0,0,0,-127.802,681.901,1775.61,-65.2051,696.101,2228.71,-78.6809,364.569,2216.11,-126.643,397.606,1742.72,-140.988,434.556,1379.89
10.3333,-159.68,370.51,2230.88,-164.462,707.983,2235.81,-118.384,716.967,2691.81,-73.7542,781.013,2519.53,-62.7418,792.46,2392.45,16.5186,698.564,2301.45,-155.333,383.406,2688.34,-98.2424,311.391,2484.9,-107.661,294.003,2365.93,-126.208,274.441,2254.65,0,0,0,-128.237,682.046,1775.17,-65.2051,696.391,2228.71,-79.2605,364.859,2216.25,-126.498,397.751,1742.72,-140.843,434.411,1379.89
10.3667,-160.115,370.8,2230.88,-164.607,708.273,2235.81,-125.049,709.432,2689.49,-74.044,781.302,2519.53,-63.0316,792.894,2392.3,15.7941,698.709,2301.16,-156.058,383.986,2688.34,-100.126,312.405,2485.76,-107.951,294.148,2366.08,-126.353,274.441,2254.79,0,0,0,-128.237,682.48,1775.17,-65.4949,696.536,2228.71,-79.8401,365.149,2216.39,-126.208,397.896,1742.72,-140.988,434.411,1379.89
10.4,-160.55,371.235,2230.88,-164.897,708.707,2235.67,-122.875,709.577,2689.93,-74.1889,781.882,2519.24,-63.0316,793.619,2392.16,15.6492,699.144,2301.16,-156.637,384.71,2688.34,-100.706,312.84,2486.05,-108.241,294.437,2366.37,-126.498,274.441,2255.08,0,0,0,-128.382,682.625,1774.88,-65.6398,696.97,2228.71,-80.4197,365.439,2216.39,-125.918,398.041,1742.72,-140.698,433.542,1380.03
10.4333,-161.129,371.524,2230.88,-165.041,708.997,2235.52,-123.455,711.75,2689.64,-74.1889,782.462,2519.09,-62.5969,794.343,2392.16,15.939,699.724,2301.16,-157.362,385.29,2688.48,-101.14,313.274,2486.34,-108.675,294.727,2366.66,-126.643,274.586,2255.37,0,0,0,-128.092,682.915,1774.59,-65.7847,697.26,2228.57,-80.9993,365.728,2216.54,-125.484,398.041,1742.72,-141.133,434.121,1379.89
10.4667,-161.419,371.814,2230.74,-165.186,709.287,2235.38,-123.89,712.185,2689.35,-74.1889,783.041,2518.95,-62.3071,795.358,2392.3,16.2288,700.448,2301.45,-158.231,386.014,2688.62,-98.6771,311.97,2486.63,-109.11,295.017,2366.95,-126.933,275.021,2255.66,0,0,0,-128.092,682.915,1774.74,-65.9296,697.405,2228.57,-81.1442,365.873,2216.68,-125.194,398.186,1742.72,-141.133,433.976,1379.89
10.5,-161.564,372.104,2230.74,-165.186,709.432,2235.38,-124.469,712.765,2689.2,-74.3338,783.766,2519.09,-62.0173,796.372,2392.45,16.5186,701.173,2301.89,-159.101,386.594,2688.62,-97.9526,311.536,2486.92,-109.255,295.162,2367.38,-127.367,275.166,2255.95,0,0,0,-127.947,682.77,1774.3,-65.9296,697.55,2228.57,-81.434,366.163,2216.68,-125.049,398.331,1742.86,-141.133,433.831,1380.03
10.5333,-161.564,372.394,2230.74,-165.041,709.722,2235.23,-124.18,715.083,2689.78,-74.3338,784.345,2519.24,-61.7275,797.241,2392.88,16.8084,702.042,2302.47,-159.68,387.029,2688.62,-99.9812,312.695,2486.92,-109.834,295.597,2367.38,-127.802,275.455,2255.95,0,0,0,-127.802,683.784,1774.74,-65.7847,697.84,2228.42,-81.5789,366.308,2216.83,-125.049,398.476,1742.86,-141.423,434.121,1379.6
10.5667,-161.854,372.684,2230.88,-164.607,710.011,2235.09,-123.6,716.677,2690.07,-74.4788,784.925,2519.38,-61.7275,797.966,2393.03,16.9533,702.622,2302.9,-160.26,387.608,2688.62,-103.604,314.723,2486.78,-110.704,296.031,2367.09,-128.237,275.745,2255.95,0,0,0,-128.237,682.625,1773.72,-65.4949,697.84,2228.28,-81.7238,366.598,2216.83,-125.194,398.621,1742.86,-140.988,433.831,1380.03
10.6,-162.143,373.118,2230.88,-164.172,710.446,2235.09,-125.918,715.228,2689.06,-74.3338,785.36,2519.38,-61.4377,798.546,2393.03,17.2431,702.911,2303.19,-160.839,388.333,2688.62,-104.183,315.158,2486.92,-111.428,297.335,2366.95,-128.671,276.035,2256.1,0,0,0,-128.237,682.625,1773.58,-65.2051,697.84,2228.13,-82.1585,366.598,2216.97,-125.049,398.766,1743.01,-140.988,433.687,1380.03
10.6333,-162.433,373.408,2230.88,-163.737,710.736,2234.94,-125.339,714.358,2689.06,-74.1889,785.649,2519.09,-61.1479,798.98,2392.88,17.2431,703.201,2303.19,-161.419,388.912,2688.77,-104.763,315.593,2487.07,-114.906,304.725,2364.63,-129.251,276.325,2256.24,0,0,0,-128.092,682.625,1773.58,-64.6255,698.13,2228.13,-82.4483,366.743,2216.97,-125.049,398.766,1743.01,-140.988,433.687,1380.03
10.6667,-162.723,373.698,2230.74,-163.013,711.026,2234.51,-125.049,714.938,2688.77,-73.8991,786.084,2518.8,-60.8581,799.27,2392.74,17.388,703.056,2303.62,-161.999,389.492,2688.77,-105.343,315.883,2487.21,-112.732,297.915,2366.95,-129.831,276.615,2256.39,0,0,0,-127.947,682.915,1773.58,-64.1908,698.275,2227.99,-82.883,366.888,2216.97,-125.049,398.911,1743.01,-140.988,432.672,1380.75
10.7,-163.158,374.133,2230.74,-162.433,711.316,2234.36,-124.759,715.518,2688.62,-73.3195,786.374,2518.8,-60.4234,799.56,2392.74,17.5329,702.911,2303.91,-162.433,390.072,2688.91,-106.212,316.172,2487.36,-113.602,298.06,2367.09,-130.555,276.76,2256.53,0,0,0,-127.657,682.625,1773.43,-63.7561,698.13,2227.84,-83.3177,367.032,2217.12,-125.194,399.055,1743.15,-140.843,433.542,1380.18
10.7333,-163.592,374.422,2230.88,-162.288,711.75,2234.51,-124.469,716.387,2688.62,-73.0297,786.664,2518.66,-60.2785,799.995,2392.74,17.388,703.056,2304.35,-163.013,390.651,2688.91,-106.936,316.317,2487.36,-114.326,298.205,2367.09,-131.425,277.049,2256.68,0,0,0,-127.367,683.06,1773.29,-63.3214,698.275,2227.84,-83.8973,367.032,2217.26,-125.484,399.055,1743.15,-140.988,433.687,1380.18
10.7667,-164.027,374.712,2230.88,-161.419,712.04,2234.22,-123.455,718.271,2687.76,-72.4501,787.243,2518.66,-59.9887,800.719,2393.03,17.2431,703.346,2304.64,-163.303,391.086,2688.91,-107.661,316.607,2487.36,-114.906,298.784,2366.95,-132.294,277.194,2256.68,0,0,0,-126.933,682.77,1773.14,-62.8867,697.985,2227.7,-84.332,367.177,2217.26,-125.918,399.2,1743.15,-140.988,433.397,1380.18
10.8,-164.607,375.147,2230.88,-160.839,712.475,2234.22,-123.165,716.677,2688.48,-71.8705,787.533,2518.66,-59.554,801.299,2393.03,17.2431,703.781,2304.64,-163.592,391.521,2688.91,-108.385,316.752,2487.36,-115.92,298.205,2367.53,-133.163,277.339,2256.68,0,0,0,-126.933,683.06,1773.43,-62.3071,698.275,2227.7,-85.0565,367.177,2217.26,-126.353,399.345,1743.15,-140.988,433.976,1380.18
10.8333,-165.186,375.437,2230.88,-160.405,712.765,2234.22,-123.455,717.546,2687.32,-71.2909,787.968,2518.66,-58.9744,801.878,2393.03,17.5329,704.36,2304.35,-163.882,391.955,2688.91,-106.502,315.883,2487.5,-116.5,298.35,2367.53,-133.888,277.484,2256.68,0,0,0,-126.788,683.06,1773.29,-61.8724,698.13,2227.55,-85.781,367.322,2217.26,-126.643,399.345,1743.3,-140.843,433.107,1380.32
10.8667,-165.766,375.726,2230.88,-159.825,713.054,2234.22,-119.543,722.183,2688.91,-70.2766,788.113,2518.66,-58.105,802.313,2393.03,17.9676,704.795,2304.06,-164.172,392.39,2688.91,-105.777,313.709,2489.1,-117.224,298.495,2367.53,-134.757,277.629,2256.68,0,0,0,-126.643,682.335,1772.57,-61.5826,697.84,2227.41,-86.3606,367.322,2217.41,-126.933,399.345,1743.3,-140.988,433.107,1380.32
10.9,-166.201,376.161,2230.88,-159.39,713.199,2234.07,-118.818,722.183,2688.77,-69.5521,788.258,2518.51,-57.5254,802.603,2393.03,18.5472,705.23,2304.06,-164.607,392.825,2689.06,-106.647,313.999,2489.1,-117.659,298.495,2367.53,-135.627,277.774,2256.82,0,0,0,-126.498,682.335,1772.71,-61.1479,697.985,2227.26,-86.9402,367.467,2217.41,-127.222,399.49,1743.3,-140.988,433.107,1380.32
10.9333,-166.78,376.306,2230.88,-158.811,713.489,2234.07,-120.122,720.154,2687.61,-68.9725,788.547,2518.51,-57.3805,803.182,2393.17,18.837,705.664,2304.49,-164.897,393.259,2689.06,-110.704,318.201,2486.49,-117.659,298.495,2367.09,-136.496,277.919,2256.97,0,0,0,-126.498,683.06,1773.14,-60.5683,697.84,2227.41,-87.6647,367.467,2217.41,-127.512,399.49,1743.3,-140.988,433.107,1380.32
10.9667,-167.215,376.741,2231.03,-158.086,713.779,2234.07,-124.324,720.879,2685.44,-68.5378,788.837,2518.51,-57.2356,803.472,2393.17,18.837,705.954,2304.64,-165.041,393.549,2689.06,-111.283,318.056,2486.49,-118.963,298.64,2367.09,-137.51,278.209,2256.97,0,0,0,-126.788,679.727,1772.71,-59.9887,697.55,2227.26,-88.2443,367.467,2217.41,-127.947,399.49,1743.44,-140.698,432.382,1380.47
11,-167.795,377.031,2231.03,-157.362,714.069,2234.07,-121.861,720.589,2685.73,-68.1031,788.982,2518.37,-56.656,803.762,2393.03,19.2717,705.954,2304.78,-165.331,393.984,2689.06,-112.008,318.346,2486.34,-120.702,298.35,2367.67,-138.525,278.353,2256.97,0,0,0,-123.02,678.278,1769.52,-59.4091,697.26,2226.97,-88.8239,367.467,2217.55,-128.382,399.49,1743.44,-141.133,432.817,1380.32
11.0333,-168.229,377.32,2231.03,-156.637,714.358,2233.93,-118.239,720.01,2686.89,-67.0888,788.837,2518.22,-55.6417,803.762,2393.03,20.286,705.954,2304.78,-165.766,394.419,2689.06,-112.588,318.346,2486.34,-121.426,298.495,2367.67,-139.394,278.498,2256.82,0,0,0,-123.02,680.597,1770.39,-58.6846,697.55,2227.12,-89.2586,367.322,2217.55,-128.671,399.49,1743.59,-141.278,432.817,1380.32
11.0667,-168.664,377.465,2231.03,-156.203,714.503,2233.78,-117.224,720.299,2687.18,-65.9296,788.547,2518.51,-53.6131,803.327,2393.32,22.6044,705.664,2304.93,-166.201,394.708,2689.06,-113.312,318.636,2486.34,-122.151,298.64,2367.53,-140.263,278.643,2256.82,0,0,0,-127.657,675.525,1773.14,-58.105,697.405,2226.97,-89.6933,367.467,2217.7,-128.816,399.49,1743.59,-141.278,432.527,1380.47
11.1,-169.244,377.755,2231.17,-155.623,714.648,2233.78,-116.645,720.444,2687.32,-64.1908,788.113,2518.8,-50.4253,802.893,2393.61,26.227,705.375,2305.51,-166.635,395.143,2689.06,-114.037,318.781,2486.34,-123.02,298.784,2367.67,-140.988,278.788,2256.97,0,0,0,-127.078,675.96,1773,-57.6703,697.115,2226.83,-90.2729,367.467,2217.7,-128.961,399.345,1743.73,-141.712,432.672,1380.03
11.1333,-169.678,378.045,2231.17,-155.188,714.938,2233.78,-116.065,720.734,2687.32,-61.8724,787.243,2518.95,-46.513,802.168,2393.75,31.1536,705.085,2305.94,-167.215,395.433,2688.91,-114.761,318.926,2486.49,-123.745,298.929,2367.67,-141.712,278.788,2256.97,0,0,0,-126.788,675.67,1772.86,-57.2356,697.115,2226.97,-90.7076,367.467,2217.84,-129.396,398.911,1743.73,-141.712,431.658,1380.47
11.1667,-170.403,378.335,2231.32,-154.754,715.228,2233.64,-114.761,718.126,2686.89,-58.9744,786.229,2519.38,-41.1517,800.864,2394.19,37.819,704.65,2306.38,-168.084,396.012,2689.06,-113.747,319.215,2485.18,-125.049,297.48,2369.41,-142.582,279.078,2256.97,0,0,0,-126.063,675.67,1772.86,-56.8009,696.97,2226.83,-91.4321,367.467,2217.99,-129.976,398.766,1743.88,-141.857,431.368,1380.47
11.2,-171.127,378.624,2231.46,-154.174,715.373,2233.49,-113.602,716.387,2686.45,-55.3519,784.925,2519.82,-34.3414,799.125,2394.62,46.3681,703.346,2306.52,-169.244,396.737,2689.06,-117.804,318.346,2488.23,-125.339,299.509,2368.11,-143.596,279.223,2257.26,0,0,0,-125.484,675.67,1772.86,-56.0764,696.536,2226.97,-92.3015,367.467,2218.13,-130.7,398.476,1744.02,-142.147,430.933,1380.47
11.2333,-171.997,379.059,2231.46,-153.449,715.807,2233.49,-114.616,723.487,2687.9,-51.4396,783.476,2520.25,-26.8066,796.952,2395.06,56.2213,702.622,2306.96,-170.548,397.462,2689.2,-118.963,319.07,2488.37,-126.643,299.799,2368.4,-144.755,279.513,2257.4,0,0,0,-125.049,675.525,1772.86,-55.3519,696.826,2226.83,-93.3158,367.467,2218.42,-131.859,398.041,1744.31,-142.582,430.209,1380.61
11.2667,-173.156,379.639,2231.75,-152.725,716.242,2233.35,-114.037,724.212,2687.32,-46.9477,781.592,2520.69,-18.4023,794.199,2395.64,67.3786,701.752,2307.25,-172.142,398.476,2689.35,-120.702,319.65,2488.81,-128.237,300.233,2368.83,-146.349,279.802,2257.84,0,0,0,-124.035,675.38,1772.71,-55.207,696.246,2226.68,-94.7648,367.467,2218.71,-132.874,397.751,1744.45,-143.017,429.919,1380.47
11.3,-174.605,380.218,2231.75,-151.711,716.822,2233.06,-113.312,725.081,2687.03,-42.166,779.419,2521.27,-9.27362,790.866,2396.36,79.1156,699.724,2307.1,-174.17,399.78,2689.49,-123.02,320.085,2488.95,-130.41,300.523,2369.26,-148.378,280.092,2258.27,0,0,0,-123.02,675.38,1772.71,-54.3376,696.246,2226.68,-96.2138,367.612,2218.86,-133.743,397.606,1744.6,-143.306,429.629,1380.47
11.3333,-176.054,380.943,2231.75,-150.986,717.256,2232.91,-112.443,725.806,2686.6,-37.3843,777.1,2521.99,-0.1449,787.098,2397.09,90.7076,697.84,2307.1,-176.489,401.229,2689.64,-125.484,320.809,2489.39,-132.729,300.958,2369.55,-150.696,280.527,2258.71,0,0,0,-121.716,675.235,1772.42,-53.3233,696.246,2226.83,-98.0975,367.757,2219.15,-134.467,397.606,1744.74,-143.596,429.34,1380.47
11.3667,-177.793,381.812,2231.9,-149.972,717.981,2232.77,-111.283,727.11,2686.02,-32.1679,774.637,2522.86,8.98382,783.186,2397.81,103.169,695.377,2307.39,-179.242,402.968,2689.78,-128.092,319.94,2490.69,-135.627,301.538,2370.13,-153.449,281.107,2259.14,0,0,0,-120.702,675.38,1772.42,-51.5845,697.405,2228.28,-100.126,367.902,2219.44,-135.337,397.606,1744.89,-143.741,429.34,1380.47
11.4,-179.821,382.827,2231.9,-148.813,718.705,2232.48,-110.269,727.834,2685.44,-27.3862,772.174,2523.58,18.1125,779.129,2398.97,114.761,693.058,2307.39,-182.14,405.141,2689.93,-132.004,319.795,2492.43,-138.814,302.407,2370.71,-156.492,281.686,2259.72,0,0,0,-119.108,674.946,1772.13,-49.411,698.275,2229,-102.445,368.047,2219.87,-136.496,397.606,1745.03,-144.031,429.195,1380.47
11.4333,-181.995,383.986,2231.9,-147.364,719.575,2232.19,-109.11,729.283,2685,-23.0391,770,2524.45,26.3719,775.361,2399.98,125.194,690.74,2307.68,-185.183,407.17,2690.07,-135.337,323.562,2491.13,-142.147,303.131,2371.15,-159.68,282.411,2260.15,0,0,0,-117.514,674.946,1771.99,-47.8171,698.854,2229.15,-104.908,368.481,2220.02,-137.51,397.751,1745.18,-144.176,429.05,1380.61
11.4667,-184.458,385.29,2231.9,-145.915,720.444,2231.9,-108.096,730.732,2684.57,-19.4166,768.116,2525.03,33.6169,772.029,2401.29,134.612,689.725,2308.41,-188.66,409.633,2690.36,-139.104,325.011,2491.56,-145.625,304.436,2371.44,-163.303,283.28,2260.88,0,0,0,-116.21,674.656,1771.84,-46.8028,698.564,2229,-107.371,368.337,2220.6,-138.814,398.186,1745.32,-144.321,428.905,1380.75
11.5,-186.776,386.739,2232.04,-144.61,721.314,2231.61,-106.357,728.993,2683.41,-16.3737,766.523,2525.9,40.4272,769.131,2402.74,143.017,688.856,2308.7,-192.138,412.241,2690.51,-143.161,326.605,2492.14,-148.668,305.885,2371.44,-167.07,284.584,2261.46,0,0,0,-114.761,674.656,1771.7,-45.7885,698.419,2229,-109.834,369.496,2220.45,-140.119,398.331,1745.61,-144.61,428.615,1380.75
11.5333,-188.95,388.188,2232.04,-143.596,722.473,2231.32,-106.067,730.877,2683.26,-13.3308,765.074,2527.06,46.0783,766.233,2404.04,150.262,687.842,2308.84,-195.76,414.994,2690.8,-147.074,328.054,2492.72,-151.131,305.45,2373.47,-171.127,285.743,2262.18,0,0,0,-113.457,674.656,1771.55,-45.064,698.564,2229.15,-112.298,370.22,2220.74,-141.278,398.476,1745.76,-144.755,428.18,1380.9
11.5667,-191.558,389.782,2232.19,-143.017,723.632,2231.03,-105.922,732.906,2683.41,-11.0124,763.335,2528.37,50.7151,762.9,2405.34,156.637,686.827,2308.99,-199.673,417.892,2691.09,-151.711,330.083,2493.3,-155.768,306.899,2374.19,-175.329,287.192,2262.76,0,0,0,-112.588,674.801,1771.55,-44.7742,698.999,2229.29,-115.051,370.945,2221.18,-141.712,398.911,1746.05,-144.755,428.325,1380.9
11.6,-194.311,391.521,2232.19,-142.582,724.936,2231.03,-106.357,734.644,2683.84,-9.56342,761.741,2529.67,54.0478,759.278,2406.5,162.143,685.668,2309.42,-203.73,420.935,2691.23,-154.754,331.242,2493.73,-160.26,308.783,2375.06,-179.821,288.786,2263.49,0,0,0,-112.588,675.09,1771.7,-44.4844,699.289,2229.44,-118.239,371.959,2221.47,-141.857,399.49,1746.19,-144.755,428.47,1381.04
11.6333,-197.209,393.404,2232.04,-142.582,726.385,2231.03,-107.516,736.963,2683.55,-8.83892,760.437,2530.39,56.5111,755.8,2407.37,166.056,683.64,2309.57,-207.932,423.688,2691.38,-160.115,333.416,2493.73,-164.897,310.521,2375.5,-184.168,290.235,2263.92,0,0,0,-113.022,675.67,1771.7,-44.7742,699.868,2229.58,-121.282,373.118,2221.9,-142.292,400.07,1746.48,-144.755,428.615,1381.19
11.6667,-200.252,395.433,2231.9,-143.306,727.979,2230.88,-111.573,742.324,2681.67,-8.69402,759.422,2530.83,58.3948,752.757,2407.95,168.954,681.321,2309.28,-212.424,426.731,2691.38,-164.897,335.734,2494.17,-169.678,312.405,2375.64,-188.66,291.974,2264.36,0,0,0,-114.326,676.105,1771.55,-45.7885,700.448,2229.73,-124.759,374.567,2222.19,-143.017,400.794,1746.63,-144.9,428.615,1381.19
11.7,-203.875,397.606,2231.9,-144.466,729.718,2230.74,-114.906,746.381,2680.51,-9.27362,758.698,2531.12,59.4091,750.149,2408.39,170.837,680.017,2308.41,-217.061,429.919,2691.38,-169.678,338.052,2494.6,-176.199,315.593,2375.64,-192.862,293.858,2264.65,0,0,0,-115.63,677.119,1771.55,-47.2375,701.607,2229.73,-128.527,376.161,2222.63,-143.886,401.519,1746.77,-144.9,428.76,1381.19
11.7333,-207.787,399.78,2231.9,-146.204,731.457,2230.6,-113.022,744.788,2682.54,-10.2879,758.263,2531.41,59.4091,747.83,2408.68,171.417,679.293,2307.1,-221.842,433.107,2691.38,-174.605,340.226,2495.04,-180.98,318.491,2376.22,-197.209,295.597,2265.23,0,0,0,-117.514,678.133,1771.55,-49.2661,702.477,2229.73,-132.584,377.755,2222.92,-144.9,402.388,1746.92,-145.045,428.76,1381.33
11.7667,-212.569,401.953,2231.75,-148.813,733.195,2230.45,-115.486,747.686,2681.96,-11.8818,758.843,2531.55,58.5397,747.251,2408.82,170.548,679.148,2305.65,-227.204,436.585,2691.52,-180.111,342.834,2495.62,-185.327,320.519,2376.51,-201.991,297.625,2265.81,0,0,0,-119.688,679.148,1771.55,-52.0192,703.781,2229.87,-137.51,379.349,2223.06,-146.204,403.258,1747.06,-145.045,428.905,1381.33
11.8,-218.365,404.272,2231.46,-151.856,735.079,2230.6,-117.514,746.816,2680.37,-14.3451,760.437,2531.26,56.5111,748.12,2408.68,167.795,680.162,2303.91,-232.565,440.207,2691.96,-185.472,345.587,2496.49,-189.819,321.679,2377.23,-206.918,299.799,2266.68,0,0,0,-122.731,680.307,1771.55,-55.3519,704.65,2229.87,-143.596,381.088,2223.21,-147.508,403.982,1747.21,-145.335,428.76,1381.48
11.8333,-225.03,406.735,2231.17,-155.188,736.818,2230.45,-121.282,751.018,2680.08,-17.5329,762.9,2530.54,53.4682,750.439,2407.95,163.158,681.756,2301.45,-237.926,443.83,2692.39,-191.268,348.485,2497.36,-195.47,324.142,2378.1,-212.279,301.972,2267.69,0,0,0,-126.643,681.756,1771.55,-59.1193,705.52,2229.87,-150.551,382.827,2223.21,-149.102,404.851,1747.35,-145.335,429.05,1381.33
11.8667,-233,409.343,2230.88,-159.825,738.991,2230.31,-124.759,757.394,2681.52,-21.3003,766.233,2529.67,49.2661,753.771,2407.08,155.913,683.784,2296.96,-243.432,447.597,2693.12,-197.644,351.383,2498.37,-201.991,326.895,2379.26,-218.365,304.436,2268.7,0,0,0,-131.135,683.495,1771.41,-64.0459,706.824,2229.73,-158.666,384.855,2223.06,-151.131,405.721,1747.35,-145.48,429.05,1381.33
11.9,-241.839,412.241,2230.6,-165.911,741.31,2230.31,-128.382,760.871,2680.51,-25.6474,769.855,2528.51,43.7599,756.959,2405.2,146.059,686.248,2290.29,-248.504,451.364,2693.7,-204.02,354.281,2499.24,-209.671,331.097,2380.71,-225.03,307.189,2269.72,0,0,0,-136.351,685.523,1771.26,-70.4215,708.273,2229.44,-167.795,387.174,2222.92,-153.594,406.59,1747.64,-145.915,428.905,1381.48
11.9333,-250.967,414.705,2230.45,-173.446,743.918,2230.02,-131.425,764.059,2679.64,-30.7189,773.188,2526.48,36.9496,760.147,2402.01,133.888,689.001,2281.6,-253.286,454.987,2694.28,-210.54,357.469,2499.67,-216.916,332.546,2380.71,-231.985,309.942,2270.59,0,0,0,-142.002,688.566,1770.83,-78.2462,710.156,2229,-176.778,389.492,2222.77,-156.927,406.88,1748.08,-146.639,428.76,1381.77
11.9667,-260.821,417.023,2230.6,-182.719,746.381,2229.58,-135.627,769.565,2678.77,-36.8047,776.81,2523.29,28.1107,763.914,2396.94,119.108,693.058,2271.17,-258.212,458.899,2694.71,-217.495,360.222,2499.82,-224.161,335.444,2381.29,-239.52,312.985,2271.17,0,0,0,-148.233,691.899,1770.39,-87.6647,712.33,2228.28,-186.632,391.81,2222.63,-159.97,407.025,1748.66,-148.233,428.47,1382.35
12,-271.398,419.052,2230.6,-193.297,748.41,2229.29,-139.104,768.986,2675.87,-44.0497,781.157,2519.09,17.2431,768.406,2390.71,103.024,698.564,2260.15,-262.704,462.377,2695.29,-223.436,364.279,2500.25,-231.696,338.342,2382.31,-247.49,316.317,2271.75,0,0,0,-154.319,694.507,1770.1,-98.5322,714.358,2227.55,-195.76,393.404,2222.63,-161.129,406.156,1750.11,-151.276,426.297,1383.65
12.0333,-282.411,420.646,2230.6,-203.875,750.004,2228.71,-144.755,773.188,2673.85,-52.4539,785.215,2514.6,5.36131,772.608,2384.19,84.7667,704.215,2247.98,-267.051,465.275,2696.01,-229.522,367.177,2500.69,-239.375,341.675,2382.74,-255.459,319.505,2272.33,0,0,0,-160.405,696.391,1769.67,-109.4,715.952,2226.68,-206.773,396.592,2221.61,-162.578,404.127,1752.42,-155.768,424.123,1385.39
12.0667,-294.003,422.095,2230.74,-214.308,751.163,2228.28,-152.29,775.506,2671.24,-62.452,788.982,2510.11,-8.69402,776.376,2377.52,62.8867,709.432,2234.8,-272.123,467.738,2696.59,-235.753,369.786,2501.12,-245.896,343.703,2383.46,-263.863,321.824,2273.05,0,0,0,-166.056,697.55,1769.67,-119.977,716.677,2226.1,-219.379,396.447,2223.93,-163.013,401.953,1755.03,-163.882,424.703,1388.14
12.1,-304.87,422.674,2230.6,-224.451,751.743,2227.55,-161.274,778.839,2669.35,-74.044,792.025,2506.2,-24.633,779.998,2371.15,38.8333,715.807,2221.61,-279.368,469.477,2697.17,-242.563,371.379,2501.7,-252.127,345.297,2383.32,-272.413,322.258,2273.92,0,0,0,-171.562,697.84,1769.52,-130.265,717.401,2225.52,-230.102,396.882,2224.8,-161.564,399.49,1758.22,-186.197,429.629,1393.07
12.1333,-314.579,421.95,2230.45,-234.449,752.033,2226.83,-171.417,781.157,2668.63,-87.23,794.488,2503.15,-42.0211,783.476,2365.5,14.3451,721.893,2210.74,-288.352,470.636,2697.17,-250.822,371.814,2502.28,-260.096,344.863,2384.04,-280.527,321.244,2274.79,0,0,0,-176.778,698.275,1769.52,-140.119,718.126,2225.38,-238.941,396.882,2225.38,-161.564,396.737,1760.97,-222.857,436.295,1401.62
12.1667,-322.838,420.646,2230.16,-245.026,751.308,2226.39,-184.023,782.172,2667.9,-102.589,796.952,2500.54,-62.1622,785.794,2361.01,-11.7369,729.138,2201.9,-298.929,471.506,2697.17,-260.676,371.379,2502.86,-269.37,343.414,2384.62,-288.786,319.215,2275.66,0,0,0,-182.285,698.275,1769.52,-149.682,718.85,2225.38,-246.475,396.592,2225.52,-165.621,393.984,1762.57,-269.225,443.105,1414.66
12.2,-329.648,418.617,2229.87,-255.894,750.294,2225.96,-198.658,782.317,2667.32,-119.543,799.125,2498.66,-83.3177,788.402,2357.82,-38.3986,735.949,2194.37,-310.376,471.216,2696.88,-270.674,370.365,2503.15,-278.498,341.82,2385.2,-296.466,316.607,2276.24,0,0,0,-187.501,698.419,1769.52,-156.927,719.72,2226.39,-252.851,395.578,2224.94,-175.474,391.665,1761.7,-320.23,446.438,1429.59
12.2333,-335.879,416.588,2229.15,-266.617,748.845,2225.38,-212.714,785.215,2667.47,-137.51,801.444,2496.92,-103.894,791.735,2355.21,-63.6112,743.049,2188.43,-321.679,469.622,2696.16,-279.513,368.771,2503.15,-286.613,340.661,2384.33,-303.566,313.999,2276.09,0,0,0,-192.717,702.622,1769.38,-163.013,720.444,2228.42,-258.792,394.129,2223.93,-191.123,389.637,1759.23,-371.524,446.583,1445.67
12.2667,-342.689,413.98,2227.84,-278.064,747.106,2224.36,-231.406,782.896,2666.6,-157.796,804.342,2495.33,-126.208,796.227,2353.04,-88.679,751.308,2184.23,-333.705,466.579,2694.71,-288.207,366.453,2502.28,-295.886,338.777,2383.18,-310.376,311.246,2275.08,0,0,0,-197.789,705.809,1769.09,-168.954,720.879,2231.03,-266.037,392.535,2222.34,-213.583,387.318,1755.47,-423.978,444.409,1461.32
